Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,53.0,2.0,,,8.0,,,,5.0,1.0,,,16.0,56.0,,,,,,,,,,,49.0,2.0,32.0,1.0,,2.0,,,,,,,24.0,9.0,4.0,,1.0,,,1.0,2.0,1.0,,10.0,14.0,,,2.0,,2.0,14.0,5.0,,3.0,2.0,1.0,,,,,,,,,,,2.0,,7.0,1.0,,,1.0,173920
,,,1.0,1.0,,,2.0,,,,2.0,,,,4.0,15.0,,2.0,1.0,,,,,,,1.0,2.0,,5.0,,,,,,,,,1.0,5.0,,,,2.0,,,1.0,2.0,,,4.0,4.0,,,,,,5.0,,,3.0,,,,,,,,,1.0,,,2.0,3.0,,3.0,1.0,,,,171326
,,,,1.0,,,,,,,,,,,2.0,,,,,1.0,,,,2.0,,,,,16.0,,,,,,,,,,,,,,,,,4.0,,1.0,,7.0,,,,,,,1.0,,,9.0,,9.0,4.0,,3.0,,,,,,,,,,,,,,,213795
,,3.0,,4.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,7.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,92320
,,,9.0,5.0,,2.0,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,1.0,2.0,1.0,6.0,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,,4.0,,,,1.0,5.0,,,6.0,1.0,,,,,,,,,,1.0,6.0,,,,,,6.0,42326
1.0,10.0,,6.0,18.0,,1.0,13.0,,,1.0,2.0,,,,2.0,42.0,,3.0,,,,3.0,,1.0,27.0,1.0,,,1.0,,,,,,,,,3.0,,,,,,3.0,,4.0,,3.0,,1.0,11.0,1.0,,1.0,8.0,10.0,18.0,,,,15.0,,2.0,,1.0,1.0,,1.0,7.0,,,,6.0,,3.0,2.0,,,,239034
,,,8.0,2.0,,15.0,9.0,,,,,,,,,9.0,,,,,,,,,11.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,7.0,,,,,,,,,,,,3.0,,,,23.0,,,,,,,260873
,1.0,,11.0,9.0,,,7.0,,,,,,,,15.0,44.0,,1.0,,,,,,1.0,,,3.0,,5.0,,,,,,,,,2.0,,,3.0,,2.0,,,6.0,3.0,2.0,,,18.0,,,4.0,,4.0,18.0,,,3.0,2.0,1.0,2.0,,1.0,,,,,,2.0,2.0,46.0,,2.0,5.0,,,3.0,249635
,,,,,,,5.0,,,,6.0,,,,2.0,7.0,,,,,,,,,4.0,,1.0,,6.0,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,19.0,,,,,1.0,,,2.0,,,,,,,,25.0,,3.0,1.0,,,,142077
,,3.0,26.0,4.0,,,8.0,,,,8.0,1.0,,,1.0,32.0,,1.0,,1.0,,,,,,,9.0,,3.0,,,,,,,,,,,1.0,6.0,,,,,,1.0,1.0,,3.0,4.0,,,3.0,,,26.0,,,5.0,3.0,,,3.0,,,,,,,,,2.0,,9.0,1.0,,,,107596
5.0,1.0,16.0,13.0,10.0,2.0,5.0,10.0,,1.0,,3.0,,,7.0,7.0,15.0,,,4.0,8.0,,2.0,,,11.0,1.0,1.0,1.0,4.0,1.0,,,,,3.0,3.0,,19.0,,,1.0,1.0,,,4.0,,,26.0,1.0,,14.0,2.0,1.0,8.0,15.0,3.0,24.0,1.0,,,4.0,,,,,1.0,,3.0,45.0,3.0,22.0,6.0,31.0,,4.0,8.0,1.0,5.0,27.0,335608
,,2.0,26.0,2.0,1.0,,6.0,,,,1.0,,,,8.0,37.0,,,,,,,,1.0,,2.0,2.0,,4.0,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,3.0,,5.0,13.0,,,,,,11.0,,1.0,3.0,,,,,,,,,3.0,,,8.0,6.0,,3.0,1.0,,,,133195
,,,,,1.0,,6.0,,,,,,,,,9.0,,,,,,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,2.0,5.0,,,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,92137
,4.0,4.0,3.0,,,,3.0,,,,,,,,2.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,2.0,,,6.0,,,,,,,,,,,,,4.0,,,,,,,190882
,,,6.0,3.0,,,3.0,,,1.0,1.0,,,,1.0,9.0,,,,,,,,,6.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,3.0,,,1.0,,,,,2.0,44.0,,,,1.0,,,,,,,,2.0,,2.0,,1.0,,2.0,1.0,2.0,,,208580
,,,5.0,5.0,,,3.0,1.0,,,,,,,5.0,17.0,,1.0,,,,,,,,,1.0,,3.0,,,,,,,,,3.0,,,1.0,,,,,1.0,,5.0,,,3.0,,,,,,10.0,,2.0,1.0,,,,,,,,,,2.0,,3.0,15.0,,,15.0,,,2.0,212661
,1.0,8.0,12.0,,,,3.0,,,,,,,,6.0,29.0,,14.0,,,,,1.0,6.0,5.0,,5.0,1.0,9.0,1.0,,5.0,,5.0,,1.0,,,7.0,,,,,2.0,,1.0,,18.0,7.0,,14.0,,,,,,2.0,,,,,7.0,,,2.0,1.0,,10.0,63.0,,25.0,,20.0,,6.0,,,1.0,6.0,82455
15.0,,,8.0,14.0,,,25.0,,,,,,,,13.0,32.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,2.0,2.0,,3.0,1.0,7.0,,,2.0,,3.0,5.0,,,1.0,6.0,,,1.0,,,,,,,,,8.0,,2.0,,,,,121602
4.0,,,4.0,,,,5.0,,,,,,,2.0,4.0,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,3.0,,,,,,11.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,207256
,1.0,2.0,10.0,,,,10.0,,,,,,,,14.0,14.0,,,,,,,7.0,9.0,,,,,,,,,,2.0,,,,,,,3.0,,1.0,,2.0,5.0,2.0,1.0,,1.0,3.0,,1.0,,,26.0,24.0,,,,3.0,,,,,,,,1.0,,,,2.0,,1.0,1.0,,,1.0,64723
,,1.0,3.0,9.0,,3.0,31.0,,,,5.0,2.0,,,17.0,32.0,,,,1.0,1.0,,1.0,8.0,,,7.0,,5.0,6.0,,,13.0,,,4.0,,3.0,,,,,,,,3.0,1.0,2.0,,1.0,13.0,1.0,,1.0,,21.0,28.0,,,,,1.0,,1.0,,7.0,,,7.0,33.0,1.0,13.0,17.0,1.0,,,,,,152799
,,,9.0,14.0,,,5.0,,,,,,,,6.0,34.0,,1.0,,3.0,,6.0,,6.0,27.0,,3.0,2.0,5.0,,,1.0,,,1.0,2.0,1.0,7.0,,,,,,1.0,,6.0,1.0,5.0,,4.0,7.0,,7.0,,1.0,1.0,34.0,,,3.0,2.0,,,,4.0,3.0,,1.0,,,4.0,,23.0,,6.0,2.0,,1.0,2.0,325953
5.0,3.0,5.0,13.0,23.0,,1.0,23.0,,,,2.0,,,,12.0,32.0,,1.0,1.0,,,,,,,,15.0,,29.0,,,,1.0,,,,,,,,11.0,,1.0,,,1.0,2.0,,,8.0,14.0,,1.0,1.0,9.0,5.0,50.0,2.0,7.0,,6.0,,,,1.0,,,,1.0,1.0,1.0,3.0,13.0,,1.0,2.0,,,1.0,97973
,,4.0,3.0,3.0,,,7.0,,,,,,,3.0,7.0,6.0,1.0,,,2.0,,,,,15.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,2.0,,,2.0,,,,,2.0,2.0,3.0,,,,,,,,,,,,3.0,1.0,1.0,,4.0,9.0,,,,,31278
,1.0,1.0,2.0,7.0,,,6.0,,,,,,,,5.0,56.0,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,,,18.0,4.0,11.0,,4.0,,,,,14.0,,,,,1.0,21.0,,,,1.0,,,,,,1.0,2.0,,,,,13.0,,2.0,3.0,,,,310372
,,,,,,,1.0,,,,,,,,1.0,7.0,,,,,,,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,1.0,,,5.0,,,,1.0,,1.0,4.0,,,,311978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,23160
,,,9.0,,,,7.0,,,,,,,,4.0,8.0,,1.0,,,,1.0,,17.0,3.0,,1.0,,5.0,,,,,,,,,,,,,,2.0,,,,,,,3.0,3.0,,,,6.0,1.0,9.0,1.0,2.0,,,,,,,,,,,,2.0,,,,2.0,,,,,332176
1.0,,,5.0,,,,3.0,,,,,2.0,,,1.0,15.0,,29.0,,,,1.0,,1.0,,,,,4.0,,4.0,,,,,,,,,1.0,,1.0,,,,,2.0,,,3.0,10.0,,1.0,,,,17.0,,2.0,1.0,5.0,1.0,,,7.0,,,,,,,,19.0,,1.0,,,,2.0,122973
,,,8.0,1.0,,1.0,1.0,,1.0,,,,,,9.0,9.0,,1.0,,,,,,,7.0,,14.0,1.0,2.0,,,,,,,,,,,,,,,2.0,,2.0,1.0,1.0,,4.0,8.0,,,,,8.0,13.0,,,,2.0,,,,1.0,,,,,,7.0,,,,5.0,,,,1.0,230505
,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5657
,,,,1.0,,,8.0,,,,,,,,2.0,8.0,,1.0,,,,,,,,,,,8.0,,,,,,,,,,4.0,,,,,,,,1.0,,,1.0,1.0,,,,,,3.0,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,2.0,,,34926
,,,6.0,4.0,,,8.0,,,,,,,,23.0,22.0,,,1.0,,,3.0,,2.0,4.0,,,1.0,3.0,,,,,,,,,2.0,,,,,,2.0,,,,,,,7.0,,,1.0,,4.0,22.0,,,,3.0,,,1.0,,,,1.0,,,,6.0,4.0,,3.0,1.0,,,,157380
,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,100181
,,,1.0,1.0,,3.0,16.0,,,,1.0,3.0,,,17.0,31.0,,,,2.0,,7.0,,14.0,,1.0,8.0,,18.0,,1.0,,,,,,,,4.0,,3.0,,,,,,2.0,2.0,,12.0,8.0,,,,5.0,22.0,122.0,,13.0,4.0,57.0,,,,1.0,,,,,10.0,2.0,5.0,30.0,,4.0,4.0,,,7.0,234855
,2.0,,,1.0,,,1.0,,,,1.0,,,3.0,10.0,21.0,2.0,11.0,,,,,,,,,1.0,1.0,12.0,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,6.0,,,2.0,5.0,,5.0,,,,1.0,,,,7.0,1.0,,,,,,,2.0,,1.0,1.0,,,2.0,307270
,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,221668
14.0,,,7.0,8.0,,,9.0,,,,,,31.0,,13.0,28.0,,1.0,,,,4.0,,2.0,4.0,,5.0,,22.0,2.0,,,,,,,,,,,,,,,4.0,4.0,,3.0,,,15.0,,,1.0,,1.0,11.0,10.0,,,2.0,2.0,,,,1.0,,,2.0,,2.0,,19.0,,,1.0,,,,194771
,,,3.0,,,,7.0,,,,1.0,,,,19.0,12.0,,1.0,,3.0,,,,2.0,9.0,1.0,2.0,,5.0,,,,,4.0,,,,,2.0,,,,,5.0,2.0,1.0,6.0,5.0,,1.0,6.0,,,,,9.0,11.0,,,,,3.0,1.0,,,,,,,,,,3.0,,2.0,2.0,,,,228553
4.0,,1.0,9.0,15.0,4.0,3.0,12.0,1.0,,1.0,1.0,1.0,,5.0,12.0,50.0,,1.0,1.0,,,,,,,1.0,7.0,1.0,23.0,5.0,,,,,2.0,3.0,1.0,1.0,,,1.0,3.0,2.0,6.0,,7.0,3.0,,1.0,12.0,11.0,2.0,,,13.0,,30.0,,1.0,,6.0,7.0,1.0,4.0,7.0,1.0,,1.0,1.0,,3.0,,15.0,,1.0,2.0,,,,151035
,,,,5.0,,,,,1.0,,,6.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,2.0,2.0,5.0,,1.0,1.0,,,,,,,,,,,,8.0,,,,,,,95042
,,2.0,15.0,4.0,,,1.0,,,,,,2.0,,13.0,2.0,,,,2.0,,,,1.0,,1.0,1.0,,10.0,1.0,,,,3.0,,,,1.0,,2.0,1.0,,,3.0,,1.0,,3.0,,7.0,2.0,,2.0,,,4.0,15.0,,,1.0,6.0,,,5.0,1.0,,,,,,,,5.0,,2.0,,,,2.0,300758
,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153185
,,,4.0,8.0,,,5.0,,,2.0,3.0,,,,9.0,20.0,,,1.0,,,1.0,1.0,,,,1.0,5.0,7.0,1.0,,,,,,,,2.0,,,,,2.0,,,1.0,1.0,,1.0,,7.0,,,9.0,2.0,3.0,39.0,,,,6.0,1.0,,,,1.0,3.0,,,,,,6.0,,1.0,3.0,,1.0,,98170
1.0,,,13.0,7.0,,3.0,13.0,,,,7.0,,,,6.0,51.0,,,,,,,,1.0,1.0,,3.0,14.0,17.0,,,,,,,,,,3.0,,2.0,,,1.0,,3.0,3.0,4.0,3.0,3.0,11.0,,,3.0,,,71.0,,,,2.0,,,,2.0,,,,11.0,2.0,,10.0,37.0,2.0,4.0,7.0,,,7.0,183857
,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,16.0,,,,,,,,,,,,,,,,,5.0,,6.0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,145077
,,,4.0,,,,1.0,,,,,,,,1.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,6.0,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,333455
,,,19.0,46.0,,,10.0,,,1.0,2.0,1.0,,,10.0,50.0,,,,,,,,3.0,6.0,,5.0,,7.0,1.0,,,,,,,,3.0,,,1.0,,,1.0,,12.0,3.0,,,5.0,11.0,,1.0,,6.0,2.0,17.0,9.0,,,5.0,1.0,,,,1.0,,,,,,,11.0,,2.0,1.0,,,,120167
,,,,5.0,,,4.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,2.0,2.0,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,243356
,,2.0,10.0,19.0,,,12.0,,,2.0,,,,,19.0,22.0,,1.0,,,,,,,,,3.0,,10.0,,,,,,,2.0,,1.0,,,1.0,,,,,6.0,14.0,,1.0,8.0,4.0,,1.0,2.0,5.0,8.0,24.0,10.0,,,6.0,,,,,2.0,,,,6.0,,,9.0,,1.0,8.0,,,,69338
,,,3.0,,,,4.0,,,,,,,,1.0,8.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,7.0,,,,,1.0,6.0,,,,4.0,,3.0,,,,,,,,,,7.0,,1.0,2.0,,,,139355
,,4.0,9.0,16.0,,,5.0,,,,,,5.0,,3.0,15.0,,,,,2.0,,,,,,5.0,,22.0,,,1.0,,,11.0,,4.0,,,,,,,2.0,,,,1.0,,,3.0,,,,,,5.0,,,24.0,,,,,,,,2.0,,,1.0,,1.0,,3.0,1.0,,,6.0,13303
5.0,1.0,8.0,16.0,17.0,2.0,,16.0,,,,,,1.0,1.0,16.0,29.0,1.0,,,1.0,,,,,6.0,,2.0,,10.0,,,,4.0,,1.0,,,,1.0,1.0,3.0,,,,,6.0,,,,2.0,4.0,,,1.0,2.0,2.0,8.0,8.0,,,3.0,,2.0,,,,1.0,,,,,,9.0,2.0,12.0,1.0,,,,283073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,212432
,,,,1.0,1.0,,3.0,,,,1.0,,,1.0,9.0,53.0,,,,,,2.0,,1.0,,,2.0,,6.0,,,,,,,1.0,,,,,,,,1.0,4.0,6.0,1.0,,,,4.0,,1.0,,2.0,57.0,42.0,,10.0,3.0,2.0,,,,,,,,1.0,,,,15.0,,3.0,4.0,1.0,,,202266
,,,,1.0,,,1.0,,,,,,,,3.0,5.0,,1.0,,,,,,,,,,,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,5.0,,2.0,,1.0,,,,,101801
1.0,1.0,2.0,11.0,16.0,,1.0,8.0,,,,,,,,5.0,37.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,3.0,1.0,,3.0,,,,3.0,,,,1.0,2.0,,,,4.0,,,2.0,9.0,8.0,11.0,,,,3.0,,,,,,,,,,,1.0,16.0,,2.0,2.0,,,,24081
,,,8.0,6.0,,1.0,3.0,,1.0,,,,,,4.0,8.0,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,5.0,1.0,,,3.0,1.0,,,2.0,8.0,,,,,,3.0,3.0,,,,,,,,,,,2.0,,,1.0,,,,133477
,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10582
,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,81513
,,,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,4.0,,,,,,,,3.0,1.0,,,,,,,1.0,,,,2.0,,,135736
,,,1.0,7.0,,,2.0,,,,,,,,11.0,3.0,,,,,,,,,5.0,,8.0,,12.0,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,,5.0,9.0,5.0,1.0,11.0,9.0,,,,8.0,,,,,2.0,,,1.0,,3.0,,,,,289720
,,,4.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,11.0,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,,,,234672
,1.0,,2.0,4.0,,,6.0,,,,3.0,,,,8.0,29.0,,,,,,,,,,,,,3.0,,,,,,4.0,,,1.0,2.0,,,,,,,3.0,1.0,1.0,,,11.0,,,,9.0,,16.0,,,,1.0,,,,,,2.0,,,,2.0,,15.0,,2.0,1.0,,,,257731
,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,,3.0,,8.0,,4.0,,,,,,,,,,2.0,,,,,,,,2.0,,,5.0,,,,,,6.0,1.0,,,,3.0,,,,,,,,,,,,1.0,,,,,,,296128
,,,1.0,5.0,,2.0,,,,,,,,,3.0,7.0,,2.0,,,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,12.0,3.0,,1.0,,,,3.0,,,4.0,,,,1.0,1.0,,,,,,,9.0,5.0,,3.0,1.0,,,,154648
,,,3.0,2.0,,,2.0,,,,,,,,4.0,9.0,,18.0,,,,,,,,1.0,,,3.0,,,1.0,,,,,,,,,1.0,5.0,2.0,5.0,,,1.0,,,,3.0,,1.0,,1.0,,7.0,,,,2.0,,6.0,,2.0,1.0,,,2.0,,,,6.0,,4.0,,,,,120743
46.0,9.0,,24.0,53.0,,,24.0,,,,2.0,,,,6.0,48.0,,,,,1.0,,,,4.0,,2.0,,12.0,,,,,,1.0,,,1.0,,,2.0,,,,,1.0,,,,,21.0,,,1.0,13.0,11.0,12.0,,,,13.0,,,4.0,,2.0,,,12.0,,,,7.0,,,1.0,,,,133672
1.0,,1.0,8.0,9.0,,,4.0,,,,,,,,7.0,15.0,,,,,,,,,1.0,,6.0,,2.0,,,,,,,,,,,,1.0,6.0,1.0,,,3.0,,1.0,,,4.0,,,1.0,1.0,,4.0,,,,,,,,,1.0,,,,,,,3.0,,1.0,,,1.0,,337643
,,,,2.0,,7.0,6.0,,,,,,,,14.0,22.0,,,,,,,,,5.0,,18.0,1.0,52.0,,,,,,,,,1.0,,,1.0,,,,,5.0,,2.0,1.0,14.0,10.0,,,2.0,8.0,,34.0,,,2.0,16.0,,,,,,,,,,,,4.0,,1.0,2.0,,,,150943
,2.0,,,,,,2.0,,,,,,,,1.0,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,10078
,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,140759
,,,14.0,2.0,,,,,,,,,,,,7.0,,,,,,,,,4.0,,,,6.0,,,,,,,,,,,8.0,,,,,,,,2.0,,,,,,,,,6.0,,,,,,,2.0,1.0,,,,8.0,,,,,,6.0,,,,,270218
2.0,4.0,,18.0,22.0,,2.0,23.0,,,,1.0,,,,13.0,35.0,,6.0,,1.0,,1.0,,,,,7.0,1.0,10.0,,,,,,11.0,,3.0,,,2.0,,,1.0,1.0,,13.0,,,1.0,,17.0,,1.0,2.0,17.0,16.0,40.0,2.0,1.0,1.0,12.0,5.0,,1.0,,4.0,,,3.0,,,,14.0,3.0,,6.0,,,5.0,300163
,,,2.0,1.0,,,3.0,,,,,,,,2.0,25.0,,,,,,,,,8.0,1.0,4.0,,,,,2.0,,,,,,,,,2.0,,,,,3.0,,6.0,,,10.0,,,,3.0,4.0,30.0,,,2.0,8.0,,1.0,2.0,1.0,,,,35.0,,5.0,,12.0,21.0,2.0,,,,,188910
,,,,1.0,,,7.0,,,1.0,,1.0,,,12.0,11.0,,,1.0,,,,,24.0,,,54.0,,22.0,,,,,,1.0,,2.0,,,,,,2.0,,,,,4.0,,18.0,5.0,,,,3.0,,11.0,,,,5.0,1.0,,,,,,,1.0,,3.0,,4.0,,3.0,3.0,,,,263497
,,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,4.0,,,,,1.0,,,,191228
2.0,,1.0,20.0,12.0,,,21.0,,,2.0,,,,,10.0,21.0,,,,,,,,3.0,8.0,,22.0,,21.0,,2.0,,2.0,,,,,,,,2.0,,1.0,,,6.0,5.0,4.0,,1.0,8.0,,,4.0,14.0,4.0,10.0,4.0,,,10.0,,1.0,,,,1.0,,,2.0,,,13.0,,,5.0,,,1.0,51938
,,,8.0,,,,8.0,,,,,,,2.0,8.0,29.0,,,,,,,,,13.0,1.0,,,2.0,,1.0,,,2.0,,,,4.0,,,,,,2.0,,3.0,4.0,,,,18.0,,,,2.0,1.0,9.0,,,4.0,1.0,,,,,,,,5.0,,,,11.0,,1.0,3.0,,,,282951
,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296908
,1.0,,1.0,1.0,,,3.0,,,,,,,,4.0,15.0,,,,,,,,,,,1.0,,13.0,,,1.0,,,,,,,12.0,,,,,,,3.0,,,,4.0,2.0,,,,9.0,,16.0,,,,3.0,,,,1.0,,,,,,,,,,3.0,1.0,,,,298191
,1.0,,6.0,3.0,,,4.0,,,,6.0,1.0,,,7.0,38.0,,,,,,,,,,1.0,2.0,,4.0,,,,2.0,,9.0,,,2.0,,,2.0,,3.0,,,1.0,,7.0,,,9.0,,1.0,1.0,,2.0,8.0,,,12.0,1.0,1.0,16.0,,,,,,13.0,,,,5.0,,5.0,3.0,,,1.0,156428
,,3.0,6.0,4.0,,,7.0,1.0,,,,3.0,,,7.0,27.0,,1.0,,,,,,,11.0,,9.0,,42.0,,,,,,,,,4.0,,,,,4.0,,,5.0,3.0,4.0,,,7.0,4.0,,1.0,2.0,8.0,8.0,7.0,4.0,13.0,5.0,,,,,,,,,1.0,,,8.0,,5.0,4.0,,,,193935
,,,2.0,2.0,,1.0,3.0,,4.0,,,1.0,,,3.0,12.0,,,10.0,,,,,,2.0,1.0,,,1.0,4.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,4.0,,1.0,,1.0,2.0,3.0,,,7.0,,,,,,,,,,1.0,,15.0,4.0,,2.0,,,,,7898
,,,6.0,,,,1.0,,,,6.0,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,45781
,,5.0,5.0,1.0,,,7.0,,,,,,,,8.0,11.0,,,,,,,,1.0,11.0,,,,4.0,,,,,,,,,2.0,23.0,,4.0,,,,4.0,1.0,,,,,4.0,,1.0,,,,8.0,6.0,,,2.0,,,,1.0,,,,,,,,6.0,,1.0,,,,,14508
,,1.0,1.0,2.0,,1.0,5.0,,,,,,,,5.0,17.0,,,,,,,,,,,4.0,,10.0,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,2.0,1.0,7.0,2.0,,1.0,11.0,,,,9.0,,4.0,,,,1.0,,1.0,,,,4.0,,4.0,1.0,,,,252425
