Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,9.0,5.0,6.0,,,4.0,,,,1.0,,,,5.0,19.0,1.0,,1.0,,,,,1.0,,,,,2.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,8.0,,7.0,,1.0,2.0,9.0,7.0,1.0,1.0,7.0,,,1.0,,,,,,,,,4.0,,,1.0,,,2.0,42326
,1.0,2.0,10.0,8.0,,1.0,8.0,,,,2.0,,,,7.0,28.0,,2.0,,1.0,,4.0,,,33.0,1.0,,2.0,12.0,,1.0,,,,,,,1.0,2.0,,1.0,,,,,4.0,,1.0,,2.0,5.0,1.0,,1.0,16.0,5.0,18.0,,2.0,,8.0,,15.0,,,,,,1.0,,,,7.0,,,,,4.0,,239034
,,,2.0,,,,2.0,,,1.0,1.0,,,,6.0,7.0,,4.0,1.0,2.0,,,,,6.0,,,,3.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,8.0,,,1.0,,,,,2.0,41.0,,,,,,,,,,,,,,6.0,,5.0,,,3.0,,,1.0,208580
,,,,5.0,,,,,,,,,,,,2.0,,,,,,,,,5.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,11.0,,119.0,,,,,,,,,,,,,,,,5.0,,,,,,2.0,109066
,1.0,,6.0,7.0,,,11.0,,,,,,,,27.0,55.0,,1.0,2.0,,,1.0,,17.0,,,8.0,,2.0,2.0,,,,,,,,,,,,,,,,7.0,,,1.0,19.0,9.0,,2.0,,3.0,3.0,32.0,,,1.0,3.0,11.0,,,1.0,11.0,,,,,,1.0,8.0,,2.0,3.0,,,2.0,218593
,,,8.0,25.0,,,6.0,,,,2.0,,,,12.0,35.0,1.0,,,2.0,,,,,1.0,,,,22.0,,,,,,,,,2.0,,,,,1.0,,,6.0,5.0,2.0,,,2.0,,,5.0,9.0,,6.0,,,,3.0,,,,,,2.0,,,,,,9.0,,4.0,4.0,,,,266250
,1.0,2.0,7.0,5.0,5.0,,51.0,1.0,,1.0,,,,,33.0,52.0,1.0,1.0,,,,,,,,1.0,1.0,,5.0,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,1.0,20.0,,8.0,3.0,3.0,5.0,14.0,,1.0,1.0,10.0,,6.0,,3.0,,,,,,,4.0,38.0,1.0,2.0,3.0,,,2.0,276924
,,,3.0,,,,1.0,,,,1.0,,,,1.0,13.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,4.0,,,4.0,,,,2.0,,5.0,,,13.0,,,,,1.0,,,,,,1.0,2.0,6.0,,3.0,4.0,,,,212661
,1.0,13.0,7.0,2.0,,1.0,8.0,,,,,,,,6.0,30.0,,11.0,,,,,1.0,3.0,9.0,,2.0,2.0,7.0,1.0,,5.0,,,2.0,1.0,,,7.0,,,,,2.0,,2.0,3.0,9.0,4.0,,21.0,,,,11.0,,6.0,,,,3.0,1.0,,,6.0,,,7.0,47.0,,31.0,,25.0,,1.0,,17.0,,21.0,82455
,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,6.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,319460
2.0,,,,2.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,6.0,,,,,2.0,2.0,,,,,,,,3.0,,10.0,,,,2.0,,,,,,,,,,,,,,,,,,,121805
,,,7.0,1.0,,1.0,6.0,,,,,,,,5.0,4.0,,,,,4.0,,,,8.0,,,,2.0,,,,,,,,,3.0,,,3.0,,,,,1.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,5.0,,,,17.0,,2.0,,,,,260873
,,,3.0,3.0,2.0,,4.0,,,,,3.0,,,6.0,30.0,1.0,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,2.0,,2.0,1.0,,5.0,2.0,5.0,,5.0,10.0,,,,,,6.0,,,8.0,2.0,,1.0,,,,,,,,3.0,,27.0,,2.0,2.0,,,2.0,249635
,,,,,,,10.0,,,,,,,,,6.0,,,,,,,1.0,,,,,,,7.0,,2.0,,,,,,,,,,,,,,5.0,,,,,8.0,,,7.0,,4.0,27.0,48.0,,,8.0,,,,,,6.0,,5.0,,,,,,,,,,,91321
5.0,2.0,1.0,2.0,8.0,,3.0,9.0,1.0,,,,1.0,,,,3.0,,,,,,,,,10.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,2.0,,3.0,,,,,,,,21.0,,,,1.0,3.0,,,,,,,,,,,13.0,,,,,,,338226
,,,1.0,5.0,,1.0,1.0,,,,,,,,6.0,6.0,,,,,,,,10.0,,,,,14.0,,,,,,,,,,7.0,,,,,,,,,,,3.0,2.0,,,,,,4.0,,,,1.0,,,,,6.0,,,,,,,8.0,,,1.0,,,,301774
2.0,,,8.0,27.0,,,38.0,,,1.0,1.0,,,,22.0,72.0,,1.0,,,,1.0,,2.0,,,8.0,1.0,6.0,4.0,,,,,,,,,,,1.0,2.0,,,1.0,9.0,,2.0,,,14.0,,,,3.0,7.0,77.0,15.0,2.0,,11.0,,2.0,,,2.0,,,6.0,,,3.0,18.0,6.0,2.0,,,,,263198
,,,,19.0,,,1.0,,,,,,,,2.0,3.0,,,,2.0,,,,8.0,,,,,19.0,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,6.0,,,1.0,,,,,,,,,,,,3.0,,,,,,,162998
2.0,15.0,,3.0,1.0,,,5.0,,,,1.0,,,,7.0,27.0,,,7.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,9.0,,,3.0,,3.0,12.0,6.0,,6.0,,,,,,,,,,,,,5.0,,7.0,,,,,178040
,,,,2.0,,,1.0,,,,,,,,1.0,11.0,,,,,,,,,,,2.0,,6.0,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,3.0,2.0,,,2.0,,,19.0,,8.0,2.0,,,,,,,,,,,,,3.0,,,,,,,171326
,,,,5.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,7.0,,2.0,,,4.0,,,,,,,,,,,,,,,213795
,,,,1.0,,,4.0,,1.0,,,,1.0,,8.0,3.0,,,,,,,,,,,,,4.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,3.0,,,1.0,,3.0,4.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,2.0,,,,92320
,,,5.0,3.0,,,1.0,,,,,,,,12.0,2.0,,,,,,,,,5.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,7.0,8.0,5.0,,5.0,6.0,,,,3.0,,,,,,,,,,,,,,1.0,289720
,,1.0,1.0,10.0,,1.0,3.0,,1.0,,1.0,4.0,,,6.0,12.0,,,,1.0,,1.0,,,20.0,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,1.0,,11.0,,3.0,,,9.0,,1.0,,,2.0,5.0,4.0,,,,,,2.0,,1.0,,,5.0,11.0,,3.0,6.0,21.0,9.0,5.0,,,1.0,31278
,,,,5.0,,,4.0,,,,,,,,6.0,42.0,,,,,,,,,,,,,7.0,,,,,,,,,1.0,,,,,1.0,2.0,,1.0,,1.0,,,10.0,2.0,1.0,1.0,,,26.0,,2.0,,,2.0,,,,2.0,,,,,,,7.0,,3.0,4.0,,,,310372
,,,5.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,100181
1.0,,,18.0,4.0,,1.0,5.0,,,1.0,1.0,1.0,,,3.0,19.0,,,,,,,,,1.0,,,,9.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,4.0,7.0,,,,13.0,,14.0,,,,6.0,,,,,,,,,,,,4.0,,2.0,2.0,,,,133477
,,,,,,,4.0,,,,,,,,4.0,7.0,,,,2.0,,,,2.0,,,1.0,,17.0,,,,2.0,,,,,,,,,,1.0,,,6.0,,4.0,,,2.0,,,,,4.0,1.0,,,,,,,,11.0,,,,,,,,1.0,,,1.0,,,,145077
,,,4.0,,,,5.0,,,1.0,,3.0,,,18.0,6.0,,,,,,,,2.0,6.0,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,3.0,5.0,,,10.0,,5.0,9.0,,,,3.0,,,,,1.0,,,,,,,4.0,,1.0,2.0,,,1.0,135736
,,9.0,17.0,6.0,,1.0,29.0,,,1.0,2.0,,,,22.0,26.0,,,,,,,,1.0,9.0,2.0,1.0,,18.0,,,,,,,,,1.0,,,3.0,,,,,2.0,1.0,1.0,,1.0,7.0,,,,,2.0,19.0,11.0,,,7.0,1.0,,,,,,,,,,,13.0,3.0,4.0,1.0,,,,283073
3.0,,,,10.0,,,8.0,,,,5.0,,20.0,,2.0,5.0,1.0,,,,,7.0,,,4.0,,1.0,1.0,7.0,,,,,,,,,,1.0,,,,,,,3.0,,3.0,,,,,1.0,2.0,,,4.0,10.0,,,,,,,,,,,,,,,3.0,,1.0,,,,,194771
,,,10.0,7.0,,5.0,5.0,,,,8.0,,,,7.0,39.0,,,,,,,,,6.0,,,12.0,8.0,,,,,,,,,,,,8.0,,1.0,,,1.0,1.0,6.0,,1.0,10.0,,,,,,77.0,,,3.0,5.0,,,,1.0,,,,15.0,,,13.0,37.0,1.0,2.0,9.0,,,7.0,183857
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101801
4.0,2.0,1.0,6.0,15.0,,,7.0,,,,,,,,5.0,33.0,1.0,,,,,,,1.0,,,1.0,,19.0,2.0,,,,,3.0,,,1.0,,,,,,,,,,,,,4.0,,,4.0,20.0,,14.0,,,,6.0,,3.0,,,,,,,,,,24.0,,4.0,4.0,,,,24081
,,,1.0,1.0,,,2.0,,,,,,,,1.0,7.0,,,,,,,,,7.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,311978
,,,,,,,4.0,,,,2.0,,,,2.0,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,6.0,2.0,,,1.0,,,3.0,,,4.0,,,,,,,,,,,,,2.0,,1.0,2.0,,,,23160
,,,3.0,1.0,,,5.0,,,,2.0,,,,6.0,11.0,,1.0,,1.0,,,,6.0,4.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,,,1.0,1.0,3.0,13.0,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,332176
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10582
,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,81513
,,,,1.0,,1.0,16.0,,,,,4.0,,,22.0,13.0,,,,,,7.0,,21.0,,,6.0,,15.0,,,,,,,,,,3.0,,2.0,,1.0,,,2.0,2.0,,,14.0,7.0,,,,4.0,21.0,132.0,,13.0,4.0,50.0,,,,,,,,,2.0,,,11.0,,3.0,,,,8.0,234855
,,1.0,8.0,2.0,,,5.0,,,2.0,,,,,6.0,23.0,,,1.0,,,1.0,,,,,5.0,4.0,8.0,,,1.0,,,,,,,,,,,,,,6.0,,,1.0,2.0,10.0,,1.0,1.0,4.0,13.0,20.0,,3.0,,6.0,,,2.0,,,,,,,,,3.0,,,1.0,,,,98170
,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,13.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,5.0,,,,,,1.0,234672
,,,5.0,18.0,,,10.0,,1.0,,1.0,2.0,,,4.0,14.0,,,,,,,,,,,,,11.0,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,2.0,,,,,1.0,9.0,,,,2.0,,,,2.0,,,,,,,,3.0,,1.0,,1.0,,,34926
,,2.0,11.0,17.0,,,6.0,,,,2.0,,6.0,,12.0,30.0,,1.0,,,,,,,,,8.0,,30.0,,,,,2.0,10.0,,2.0,,,,,,3.0,2.0,,,4.0,3.0,,2.0,8.0,,,1.0,1.0,,6.0,,,16.0,,,,3.0,,,,,,,1.0,,7.0,,2.0,7.0,,,4.0,13303
2.0,,,8.0,8.0,,,5.0,,,,1.0,,,,6.0,19.0,,,,,,,,,3.0,,,,2.0,,,,,,2.0,,1.0,2.0,1.0,,,,1.0,,,3.0,2.0,2.0,,,3.0,,,,,1.0,8.0,,,,2.0,,4.0,5.0,2.0,,,1.0,,,,,7.0,,3.0,8.0,,,,157380
,,,,2.0,,,3.0,,,,,,,,5.0,60.0,,1.0,,2.0,,3.0,,1.0,,,2.0,,21.0,,,,,,,,,,,,,,,1.0,,7.0,,2.0,,,3.0,,,,1.0,59.0,51.0,,6.0,2.0,3.0,,,,,,,,1.0,,,1.0,11.0,,2.0,,3.0,,,202266
4.0,2.0,3.0,9.0,34.0,1.0,,13.0,1.0,,,,,1.0,,6.0,46.0,,,1.0,,,,,,9.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,11.0,,,1.0,,1.0,,2.0,,1.0,8.0,,1.0,,7.0,,25.0,8.0,,,3.0,,,,,1.0,,,,,,,3.0,,5.0,3.0,,,,120167
,,,7.0,3.0,,,4.0,1.0,,1.0,6.0,1.0,,3.0,14.0,43.0,1.0,6.0,,,,,,,,,,,10.0,,,3.0,,1.0,,,,,,,3.0,,3.0,9.0,,2.0,3.0,,,1.0,22.0,,,,3.0,7.0,19.0,,1.0,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,13.0,1.0,2.0,7.0,,,,122973
,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,3.0,,25.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,5.0,3.0,,,,,5.0,6.0,,,,,,,,,,,,,,5.0,,2.0,,,,,,,230505
,,,,6.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,25.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,243356
,,,18.0,,,1.0,1.0,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,12.0,4.0,,,,,,,,,,2.0,2.0,,,,,,,,,11.0,2.0,,,,,4.0,9.0,,,3.0,10.0,,,3.0,,,,,,,,,1.0,,1.0,,,,,300758
,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,153185
,,,,,,,3.0,,,,,,,,7.0,14.0,,18.0,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,1.0,,,2.0,7.0,,,,,,10.0,,,,,,,,1.0,,,,,,,,4.0,,3.0,1.0,,,,212432
,,,5.0,6.0,,,16.0,,,,,,,,10.0,22.0,2.0,,,,,8.0,,15.0,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,2.0,,,8.0,6.0,16.0,12.0,,,,3.0,,,,,,3.0,,,,,,5.0,,1.0,3.0,,,,333455
,,,,1.0,,,6.0,,,,,,,,4.0,27.0,,,,2.0,3.0,,,,,,2.0,,4.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,8.0,2.0,,,1.0,3.0,,1.0,1.0,12.0,1.0,25.0,,,,1.0,,3.0,,2.0,1.0,,,,1.0,,,4.0,,1.0,1.0,,,,139355
,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,6.0,,8.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,307270
1.0,,,,,,,3.0,,,,,,,,2.0,9.0,,,,1.0,,,,,2.0,,,,3.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,4.0,,,,6.0,,2.0,,,,1.0,,,1.0,,,,,9.0,,,,,,1.0,,,,,221668
,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,3.0,,,,,,,95042
,,,,,,,1.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,2.0,,1.0,,3.0,,,,,5657
,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,1.0,,1.0,,2.0,1.0,,3.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,5.0,2.0,,,,228553
,,,8.0,4.0,,,20.0,,,1.0,1.0,,,,13.0,39.0,1.0,3.0,,,1.0,,,,,,8.0,,38.0,7.0,1.0,,,,,2.0,,1.0,,,,,,1.0,,9.0,,,,21.0,12.0,1.0,,,6.0,1.0,9.0,,,,1.0,16.0,,1.0,,3.0,2.0,,,,1.0,,8.0,,3.0,9.0,2.0,3.0,11.0,151035
,,,10.0,30.0,,,13.0,,,,5.0,7.0,,,8.0,14.0,,1.0,,,,,,,,1.0,3.0,,12.0,,,,,,,,,,,,1.0,,,,,1.0,12.0,,,9.0,6.0,,,2.0,4.0,1.0,24.0,11.0,12.0,,1.0,,,,,,,,,6.0,,,6.0,,1.0,1.0,,,,69338
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,74689
,,2.0,3.0,,,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,5.0,2.0,,,,63125
,,,4.0,12.0,1.0,,22.0,,,,1.0,,,,14.0,31.0,,,4.0,3.0,,3.0,1.0,2.0,1.0,,34.0,1.0,19.0,,,,1.0,7.0,6.0,,1.0,,,1.0,5.0,,,7.0,,5.0,,3.0,4.0,1.0,11.0,,,5.0,,7.0,44.0,,1.0,7.0,7.0,,,,,,,,,,,,5.0,,7.0,2.0,2.0,,,39949
,,,7.0,1.0,,,7.0,1.0,,,2.0,,,,5.0,16.0,,3.0,,,1.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,2.0,,2.0,,9.0,,8.0,,,,,,,,,,,,,,4.0,9.0,11.0,,4.0,3.0,,,,257731
,,,,,,,4.0,,,,,,,,1.0,5.0,,,,6.0,,,,,7.0,,14.0,,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,3.0,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,296128
,,,,4.0,,,,,,,,,,,2.0,1.0,,,,,4.0,4.0,,,1.0,,15.0,1.0,1.0,,,,,,,,,,,,,,,7.0,,,,,14.0,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,11.0,,,,,1.0,,,,,6824
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,182018
,,2.0,4.0,,1.0,1.0,1.0,,1.0,,14.0,24.0,,,1.0,12.0,1.0,1.0,,1.0,,,,,,,,,10.0,,,1.0,,,3.0,,,,,,,,,,,1.0,1.0,5.0,,8.0,7.0,,,,2.0,1.0,4.0,,,,,1.0,1.0,1.0,2.0,,,,10.0,,,,,,4.0,1.0,,,1.0,156428
,,,3.0,,1.0,,6.0,,,,1.0,,,,2.0,3.0,,,,,,,,,6.0,,8.0,,39.0,,,,,,,,,3.0,1.0,,,,,,,,1.0,,,,2.0,,1.0,3.0,,6.0,4.0,7.0,,,,,,,,,,,,,,,4.0,,1.0,1.0,1.0,1.0,2.0,193935
,,,5.0,4.0,,,6.0,,,3.0,,,,,7.0,23.0,,,,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,6.0,,1.0,1.0,,3.0,25.0,,,6.0,8.0,,,1.0,1.0,,1.0,,,,,,6.0,,12.0,6.0,,1.0,17.0,10078
,,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,1.0,,,,,,,,,,,,,2.0,,,,,140759
,,,13.0,7.0,,,20.0,,1.0,,5.0,15.0,,,16.0,47.0,3.0,,,,,,,,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,6.0,2.0,1.0,,,13.0,,1.0,10.0,,2.0,38.0,,1.0,,,,,,,5.0,2.0,,,,,2.0,20.0,,2.0,1.0,2.0,,3.0,279214
,,,1.0,16.0,,,5.0,1.0,,,,,,,10.0,22.0,,,,,,,,,,1.0,6.0,,3.0,,,,,,,,,3.0,,,,,6.0,,,1.0,,,,10.0,8.0,,,5.0,1.0,25.0,65.0,,,,1.0,1.0,,1.0,1.0,2.0,,,,4.0,,,6.0,,1.0,1.0,,,2.0,278620
,,1.0,1.0,,,2.0,11.0,,,,,,,,3.0,16.0,,,,,,,,1.0,7.0,,,,8.0,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,5.0,,,2.0,,,,1.0,,6.0,,2.0,,1.0,,,,,,,,1.0,,,,3.0,,,4.0,,,,234079
,,1.0,24.0,35.0,,,13.0,,,,1.0,,,,15.0,31.0,,1.0,1.0,1.0,,,,,,,7.0,,12.0,1.0,,,,,,,,1.0,,,6.0,,,1.0,,2.0,2.0,2.0,,,5.0,,,4.0,8.0,1.0,30.0,12.0,1.0,,6.0,6.0,,,1.0,3.0,,,,1.0,,3.0,8.0,,2.0,6.0,,1.0,,63890
,,,6.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,8.0,,,,,,,,,,,,2.0,,,,4.0,6.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,281817
,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191228
,,3.0,,15.0,,,9.0,,,,1.0,,,,2.0,44.0,,,,,,,1.0,,,,3.0,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,3.0,,,,1.0,3.0,,3.0,3.0,,34.0,34.0,,3.0,,7.0,,,,,,,6.0,,,,,1.0,,3.0,1.0,,,,58107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179409
,,4.0,13.0,1.0,,,1.0,,,,,,,1.0,1.0,6.0,,,,1.0,,,,,3.0,,1.0,,4.0,,,,,,,,,,5.0,,,,,,,1.0,,1.0,,,1.0,,,,2.0,,4.0,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,270218
,,,10.0,,,,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,3.0,,6.0,,,,,,,,,,,,,,,,,,,1.0,,11.0,15.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,5.0,,1.0,,2.0,2.0,,,,,164988
,,,5.0,,,,1.0,,,,,,,,2.0,3.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,3.0,296908
,2.0,,1.0,1.0,,,,,,,2.0,,,,3.0,25.0,,,,2.0,2.0,1.0,,,,1.0,,,12.0,,,,,,,,,,,,,,1.0,,,3.0,1.0,,3.0,4.0,2.0,,,,8.0,,6.0,,,,4.0,,,,2.0,,,,1.0,,,,2.0,,3.0,1.0,,,,298191
,3.0,,9.0,7.0,,2.0,27.0,,,,,,,1.0,12.0,39.0,,,,,1.0,1.0,,,11.0,,,,9.0,,,1.0,,,,,,1.0,,,2.0,,,3.0,,11.0,1.0,,,1.0,6.0,,2.0,,17.0,,34.0,,,4.0,7.0,,,,,1.0,1.0,,36.0,,5.0,4.0,21.0,,,2.0,,,3.0,40918
5.0,5.0,,2.0,4.0,,,10.0,,,,1.0,,,,8.0,22.0,,,5.0,4.0,,,1.0,,,,6.0,,7.0,,,,2.0,,6.0,,2.0,,,,,,3.0,,,2.0,2.0,,,3.0,5.0,,,1.0,1.0,15.0,29.0,,4.0,,6.0,,,1.0,,,,,5.0,,,1.0,7.0,,4.0,,1.0,,2.0,16959
,,2.0,,2.0,,,2.0,,,,,,,,17.0,27.0,,,,7.0,,,6.0,23.0,,,21.0,,74.0,12.0,2.0,1.0,,,,,,,,,5.0,,,5.0,,37.0,1.0,18.0,,,11.0,2.0,4.0,,,,10.0,,,1.0,,5.0,,,,,,,3.0,,,2.0,8.0,,1.0,3.0,,,1.0,287123
3.0,,,6.0,10.0,,,5.0,3.0,2.0,1.0,8.0,10.0,,,13.0,26.0,,,,2.0,,,1.0,2.0,10.0,,1.0,,6.0,,,1.0,,,,,,,1.0,,,,,6.0,,7.0,,3.0,,,3.0,,6.0,2.0,9.0,2.0,20.0,,,,,,,,,2.0,,8.0,7.0,,,,30.0,,2.0,,,,,149022
