Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,3.0,2.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,,3.0,,4.0,,5.0,,,0.0,0.0,,1.0,0.0,,5.0,,,,,,,0.0,0.0,,1.0,,,,,0.0,,2.0,,0.0,4.0,2.0,,3.0,0.0,3.0,0.0,,4.0,,1.0,,2.0,,,,,,3.0,,,,0.0,,,,,0.0,,239034
,,,,4.0,,,,,,,,,,,,3.0,,,,,,,,,0.0,,,,6.0,6.0,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,5.0,,0.0,,,,,,,,,,,,,,,,5.0,,,,,,4.0,109066
,3.0,,3.0,2.0,,,0.0,,,,,,,,0.0,0.0,,5.0,6.0,,,0.0,,0.0,,,0.0,,6.0,4.0,,,,,,,,,,,,,,,,2.0,,,2.0,0.0,0.0,,3.0,,5.0,5.0,0.0,,,3.0,0.0,4.0,,,3.0,0.0,,,,,,2.0,0.0,,0.0,0.0,,,3.0,218593
,,,0.0,0.0,,,4.0,,,,5.0,,,,4.0,0.0,6.0,,,0.0,,,,,1.0,,,,0.0,,,,,,,,,5.0,,,,,4.0,,,0.0,4.0,0.0,,,4.0,,,4.0,4.0,,4.0,,,,4.0,,,,,,6.0,,,,,,4.0,,4.0,4.0,,,,266250
,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,6.0,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,319460
1.0,,,0.0,,,,1.0,,,,,,,,2.0,1.0,,2.0,,,,,4.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,6.0,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,6.0,,,,121602
,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207256
,,3.0,3.0,3.0,,,0.0,,,,,,,,1.0,1.0,,,3.0,,,,,0.0,3.0,,0.0,,2.0,,,,2.0,,,,,,,,3.0,,,,,,,,,1.0,2.0,,4.0,0.0,1.0,4.0,0.0,,6.0,3.0,,,,,,,,,,,,,,,,,3.0,,,138007
4.0,,,1.0,0.0,,,0.0,,,1.0,5.0,,,,0.0,0.0,,5.0,,,,4.0,,4.0,,,0.0,4.0,0.0,0.0,,,,,,,,,,,1.0,6.0,,,4.0,0.0,,2.0,,,0.0,,,,1.0,3.0,0.0,0.0,3.0,,0.0,,5.0,,,1.0,,,3.0,,,2.0,0.0,0.0,2.0,,,,,263198
,,,,0.0,,,6.0,,,,,,,,1.0,2.0,,,,3.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,0.0,,,4.0,,,,,,,,,,,,1.0,,,,,,,162998
,,,,,,,0.0,,,,,,,,,0.0,,,,,,,1.0,,,,,,,0.0,,2.0,,,,,,,,,,,,,,0.0,,,,,2.0,,,0.0,,3.0,0.0,0.0,,,0.0,,,,,,2.0,,1.0,,,,,,,,,,,91321
,,,5.0,,6.0,,5.0,,5.0,,5.0,5.0,,,5.0,1.0,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,6.0,,,,,,6.0,,,,,,,,,,5.0,,,,,,,,2.0,,,,,,,4.0,5.0,,,5.0,,,,142077
,,,1.0,3.0,,2.0,0.0,,,,0.0,5.0,,,0.0,0.0,5.0,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,2.0,2.0,,3.0,,,0.0,,0.0,,4.0,0.0,,0.0,0.0,3.0,0.0,0.0,,,0.0,3.0,,,0.0,2.0,,,,,,,,2.0,,1.0,2.0,,,2.0,107596
0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,,,2.0,,1.0,0.0,0.0,0.0,,,0.0,2.0,,0.0,,3.0,0.0,,3.0,,0.0,,1.0,,6.0,5.0,1.0,0.0,3.0,0.0,,,6.0,6.0,,6.0,3.0,3.0,,0.0,2.0,,0.0,,,1.0,0.0,3.0,0.0,1.0,,,1.0,,,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,335608
2.0,1.0,,2.0,3.0,,,1.0,,,,2.0,,,,2.0,1.0,,,0.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,,2.0,,3.0,2.0,0.0,,0.0,,,,,,,,,,,,,2.0,,2.0,,,,,178040
,,,,4.0,,,0.0,,,4.0,5.0,,,,4.0,4.0,,,,,,,,,6.0,,4.0,,5.0,,,,,,6.0,,,,,,,,,,,4.0,,,,,,,6.0,,4.0,4.0,4.0,,,,,,,,,,,,,,,,4.0,,,6.0,,,,92137
5.0,,,5.0,,,,0.0,,,,,,,,5.0,5.0,,5.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,4.0,,,5.0,5.0,5.0,,,,,5.0,,,,,0.0,0.0,,,,,5.0,,,,,,,,,,,6.0,,5.0,5.0,,,,64723
2.0,,2.0,0.0,0.0,,,0.0,,2.0,,4.0,0.0,,,0.0,0.0,,0.0,,4.0,,2.0,2.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,6.0,,,0.0,,0.0,,0.0,0.0,6.0,4.0,,,2.0,4.0,3.0,,6.0,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,,4.0,0.0,,4.0,0.0,,2.0,0.0,,,,152799
,,2.0,0.0,1.0,,6.0,1.0,,,,,,,4.0,1.0,0.0,3.0,,,0.0,,0.0,,2.0,0.0,0.0,1.0,,0.0,,4.0,,,,,2.0,,0.0,,,,,,1.0,,1.0,1.0,0.0,,1.0,0.0,,0.0,,2.0,0.0,0.0,4.0,,5.0,0.0,3.0,,,,0.0,,,,,,,0.0,,0.0,0.0,,,6.0,325953
0.0,,1.0,1.0,0.0,,,0.0,,,,1.0,,,,0.0,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,0.0,1.0,,,,,,,5.0,,,3.0,4.0,0.0,2.0,,,0.0,0.0,,,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,3.0,,,,,,,,1.0,6.0,,0.0,,,2.0,97973
,,,,0.0,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,4.0,,6.0,,,,,,,,,,0.0,,6.0,,,0.0,,,,,,,,,,,,,,,213795
,,,,3.0,,,3.0,,4.0,,,,3.0,,3.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,,3.0,,,,,,,3.0,,,3.0,,4.0,4.0,,4.0,,3.0,,,,,,,,,,,,3.0,,,3.0,,,,92320
,,,6.0,3.0,,,3.0,,6.0,,5.0,6.0,,,3.0,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,6.0,,,,,,5.0,3.0,,,,,5.0,3.0,,,,5.0,,,,6.0,,,,,,,,3.0,,6.0,,6.0,,,34926
,,,,,,,2.0,,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,4.0,,,0.0,1.0,,,,,,1.0,,,,,,,,3.0,,,,,,,,1.0,,1.0,4.0,,,,212432
2.0,,,,0.0,,,0.0,,,,3.0,,0.0,,0.0,2.0,0.0,,,,,0.0,,,0.0,,0.0,3.0,0.0,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,3.0,,,,,194771
,,,,2.0,,,3.0,,,,,,,,2.0,2.0,,5.0,,5.0,,5.0,,5.0,,,5.0,,0.0,,,,,,,,,,,,,,,6.0,,2.0,,5.0,,,2.0,,,,6.0,2.0,2.0,,2.0,4.0,2.0,,,,,,,,4.0,,,3.0,2.0,,4.0,,5.0,,,202266
,,,4.0,5.0,,,0.0,,,,5.0,,,,2.0,5.0,,2.0,,2.0,,,,0.0,3.0,,6.0,,5.0,,,,,,2.0,,,,,,,,,,,,5.0,,,,5.0,,,5.0,0.0,0.0,5.0,,,,5.0,,,,,,,,,,,,,,5.0,5.0,,,,332176
5.0,5.0,4.0,0.0,0.0,2.0,,1.0,4.0,,,,,3.0,,2.0,1.0,,,2.0,,,,,,0.0,1.0,3.0,,5.0,,,,5.0,,,,,5.0,,,5.0,,,3.0,,2.0,,0.0,,4.0,0.0,,1.0,,1.0,,1.0,0.0,,,1.0,,,,,5.0,,,,,,,2.0,,1.0,1.0,,,,120167
,,,1.0,,,,0.0,,,0.0,,5.0,,,0.0,1.0,,,,,,,,1.0,0.0,,,,0.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,0.0,,1.0,1.0,,,,0.0,,,,,0.0,,,,,,,0.0,,1.0,1.0,,,5.0,135736
,,,2.0,1.0,,,0.0,,,0.0,4.0,,,,0.0,0.0,0.0,4.0,,,2.0,,,,,,0.0,,0.0,0.0,4.0,,,,,0.0,,1.0,,,,,,1.0,,0.0,,,,0.0,1.0,1.0,,,0.0,4.0,0.0,,,,1.0,1.0,,0.0,,0.0,1.0,,,,4.0,,0.0,,1.0,1.0,5.0,4.0,4.0,151035
,,,3.0,0.0,,,0.0,,,,5.0,5.0,,,1.0,1.0,,5.0,,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,5.0,,,,,6.0,0.0,,,0.0,1.0,,,5.0,0.0,5.0,0.0,1.0,1.0,,5.0,,,,,,,,,0.0,,,5.0,,6.0,1.0,,,,69338
,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,6.0,,,,6.0,3.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,2.0,234672
,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,5.0,,,,,,,,,0.0,,,,,,,,,,,5.0,,,,307270
3.0,,,,,,,3.0,,,,,,,,3.0,3.0,,,,3.0,,,,,2.0,,,,3.0,,,,,,,,,,,,3.0,,,,,3.0,,,,,3.0,,,,3.0,,3.0,,,,3.0,,,3.0,,,,,3.0,,,,,,3.0,,,,,221668
,,,6.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,5.0,,,,6.0,,,,,,,81513
,,,,,,,3.0,,,,,,,,3.0,3.0,,,,3.0,,,,3.0,,,3.0,,0.0,,,,3.0,,,,,,,,,,3.0,,,3.0,,0.0,,,3.0,,,,,3.0,3.0,,,,,,,,0.0,,,,,,,,3.0,,,3.0,,,,145077
,,,1.0,2.0,,,2.0,5.0,,5.0,4.0,4.0,,5.0,2.0,2.0,5.0,1.0,,,,,,,,,,,0.0,,,6.0,,6.0,,,,,,,2.0,,2.0,1.0,,2.0,2.0,,,5.0,2.0,,,,5.0,3.0,2.0,,6.0,,0.0,,,3.0,4.0,5.0,3.0,2.0,3.0,,,,1.0,5.0,5.0,2.0,,,,122973
,,,2.0,,,,,,,,6.0,,,,,6.0,,,,,,,,,2.0,,0.0,,0.0,,,,,,2.0,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,230505
,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101801
4.0,4.0,6.0,0.0,0.0,,,2.0,,,,,,,,2.0,0.0,2.0,,,,,,,2.0,,,2.0,,0.0,0.0,,,,,0.0,,,4.0,,,,,,,,,,,,,1.0,,,1.0,0.0,,0.0,,,,2.0,,5.0,,,,,,,,,,0.0,,2.0,2.0,,,,24081
,,,0.0,1.0,,,,,,,3.0,,,,,2.0,,,,,,,,,,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,100181
4.0,,,0.0,1.0,,4.0,0.0,,,0.0,3.0,0.0,,,0.0,0.0,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,4.0,6.0,,0.0,4.0,,4.0,0.0,0.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,0.0,,1.0,0.0,,,,133477
,,,,1.0,,,0.0,,,,,,,,1.0,0.0,,,,2.0,2.0,,,,,,4.0,,0.0,,2.0,,,,,,,,,,1.0,,1.0,4.0,,0.0,1.0,,,2.0,0.0,,3.0,1.0,0.0,4.0,0.0,,,,4.0,,2.0,,1.0,1.0,,,,2.0,,,0.0,,5.0,1.0,,,,139355
,,,1.0,0.0,,1.0,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,0.0,,2.0,,,6.0,6.0,1.0,,6.0,0.0,,,,,,0.0,,,2.0,0.0,,,,0.0,,,,0.0,,,1.0,0.0,1.0,0.0,0.0,,,0.0,183857
,,,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,5.0,,,,,,,95042
,,5.0,1.0,2.0,,4.0,0.0,,0.0,,3.0,0.0,,,0.0,0.0,,,,6.0,,0.0,,,0.0,1.0,,6.0,4.0,1.0,,,,,,,,1.0,,,,,,5.0,,0.0,,0.0,,,0.0,,4.0,,,5.0,0.0,1.0,,,,,,6.0,,3.0,,,0.0,5.0,,4.0,4.0,0.0,0.0,4.0,,,5.0,31278
,,,,4.0,,,3.0,,,,,,,,3.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,3.0,4.0,,3.0,,4.0,,,3.0,5.0,4.0,6.0,,,0.0,,3.0,,,3.0,,,,4.0,,,,,,,2.0,,3.0,3.0,,,,310372
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10582
,,3.0,0.0,2.0,,,0.0,,,,3.0,,2.0,,2.0,2.0,,3.0,,,,,,,,,0.0,,0.0,,,,,3.0,0.0,,4.0,,,,,,3.0,0.0,,,2.0,4.0,,2.0,0.0,,,6.0,0.0,,0.0,,,0.0,,,,0.0,,,,,,,0.0,,2.0,,3.0,1.0,,,0.0,13303
,,,3.0,2.0,,,5.0,,,,,,,,0.0,4.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,4.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,4.0,289720
,,2.0,0.0,2.0,,1.0,0.0,,,6.0,3.0,,,,0.0,0.0,,,,,,,,6.0,0.0,5.0,6.0,,0.0,,,,,,,,,0.0,,,1.0,,,,,4.0,5.0,4.0,,6.0,0.0,,,,,3.0,0.0,0.0,,,0.0,5.0,,,,,,,,,,,0.0,3.0,0.0,5.0,,,,283073
3.0,,,0.0,2.0,,,1.0,,,,3.0,,,,2.0,2.0,,,,,,,,,2.0,,,,3.0,,,,,,4.0,,4.0,3.0,3.0,,,,2.0,,,2.0,3.0,3.0,,,3.0,,,,,3.0,2.0,,,,3.0,,2.0,4.0,3.0,,,4.0,,,,,3.0,,2.0,2.0,,,,157380
,,,1.0,3.0,,,2.0,,,,,,,,3.0,3.0,,,,,,,,,1.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,311978
,,,,,,,2.0,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,2.0,,2.0,,,2.0,2.0,2.0,,1.0,2.0,,,2.0,,,2.0,,,2.0,,,,,,,,,,,,,2.0,,2.0,2.0,,,,23160
,,,0.0,2.0,,,0.0,,,,,,,,2.0,2.0,2.0,,,,,2.0,,1.0,,,5.0,,5.0,,,,,,,,,,,,,,2.0,,,,3.0,,,5.0,3.0,,,0.0,2.0,3.0,2.0,,,,0.0,,,,,,3.0,,,,,,3.0,,3.0,3.0,,,,333455
,,,,,,,2.0,,,,2.0,,,,0.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,2.0,,2.0,,1.0,,,,,5657
,,,,6.0,,6.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,,,,,,,,,3.0,,0.0,,1.0,,,0.0,3.0,,,0.0,1.0,,,,3.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,1.0,,1.0,,,,0.0,234855
,,,,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,2.0,,,,5.0,,5.0,,2.0,6.0,,2.0,,,,,,,3.0,,,3.0,,,,,,,,,,,,0.0,,,,,,,,,,5.0,,5.0,5.0,,,,228553
,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2.0,,,6.0,,,,,,6.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,243356
,,,0.0,,,4.0,3.0,,,,,,,5.0,3.0,3.0,,2.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,4.0,1.0,,,,,,,,,0.0,3.0,,,,,0.0,0.0,,,0.0,1.0,,,2.0,,,,,,,,,3.0,,6.0,,,,,300758
,,,,2.0,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,0.0,,,,,,,,,5.0,,5.0,,,,,,,,,153185
,,1.0,3.0,0.0,,,0.0,,,0.0,,,,,0.0,0.0,,,6.0,,,3.0,,,,,3.0,0.0,2.0,,,6.0,,,,,,,,,,,,,,0.0,,,4.0,6.0,1.0,,6.0,6.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,,,0.0,,,1.0,,,,98170
,,5.0,,,,,6.0,,,,,,,,,5.0,,,6.0,,,,0.0,1.0,1.0,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,309657
,,6.0,1.0,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,,0.0,,1.0,5.0,,6.0,,,,1.0,6.0,0.0,,,0.0,,,,,,,6.0,1.0,2.0,,,,,2.0,1.0,0.0,3.0,,0.0,0.0,,,6.0,0.0,0.0,,0.0,,2.0,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,,,,195599
1.0,,,0.0,0.0,,,0.0,,,,6.0,,,,1.0,0.0,,,,6.0,,,,0.0,1.0,,0.0,,1.0,,,,,6.0,6.0,,6.0,,,,,,,,,3.0,0.0,,0.0,,1.0,,6.0,4.0,0.0,0.0,0.0,6.0,,,0.0,0.0,,,,0.0,0.0,,6.0,,,,0.0,,1.0,1.0,,,1.0,51938
,,4.0,1.0,4.0,,5.0,1.0,5.0,,,,,,,1.0,1.0,,,,,,,,,3.0,,,,4.0,,,,,,,,,4.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,4.0,,,2.0,,,,,,,,,4.0,,,,1.0,,,1.0,,,,282951
,,,,1.0,,,,,,,,,,,2.0,2.0,,,,,4.0,2.0,,,5.0,,0.0,5.0,5.0,,,,,,,,,,,,,,,5.0,,,,,1.0,,,,,,,0.0,,2.0,,1.0,,,,,,,,,,5.0,,,,,2.0,,,,,6824
,,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,,3.0,,,,,,,,,6.0,4.0,0.0,0.0,6.0,,6.0,,0.0,,,,1.0,1.0,,,,0.0,0.0,0.0,,,,6.0,,,,,,,,,,,,1.0,,6.0,1.0,,,1.0,84483
,2.0,,1.0,0.0,,0.0,0.0,,,,,,,4.0,0.0,0.0,,,,,5.0,6.0,,,0.0,,,,0.0,,,1.0,,,,,,1.0,,,0.0,,,4.0,,0.0,3.0,,,3.0,3.0,,5.0,,0.0,,0.0,,,0.0,1.0,,,,,6.0,3.0,,1.0,,1.0,2.0,1.0,,,6.0,,,4.0,40918
,,,,0.0,,0.0,,,,2.0,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,2.0,0.0,,,,154648
,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,1.0,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,84255
0.0,2.0,4.0,1.0,0.0,,,1.0,,,,5.0,,,,0.0,0.0,,2.0,,,,,,,0.0,,,,1.0,1.0,,,,,,,,3.0,4.0,,1.0,,,,,0.0,,,,1.0,0.0,,0.0,,1.0,0.0,0.0,,4.0,1.0,0.0,,,0.0,5.0,,,,6.0,,,,0.0,,1.0,2.0,,,,133672
,,,3.0,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,6.0,,,,,3.0,3.0,,,,,,,,0.0,,,3.0,,,,337643
1.0,,,1.0,0.0,4.0,1.0,0.0,,,,5.0,,,,0.0,0.0,,,,3.0,5.0,,,,1.0,1.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,6.0,6.0,,0.0,3.0,,,0.0,0.0,,0.0,5.0,0.0,1.0,0.0,0.0,,,0.0,3.0,,,,,,,,,,,0.0,,2.0,1.0,,,,150943
,,,0.0,0.0,,,0.0,,4.0,,3.0,0.0,,,1.0,0.0,1.0,,,,,,,,,,5.0,,2.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,4.0,,,1.0,,5.0,1.0,,4.0,0.0,,5.0,,,,,,,2.0,2.0,,,,,2.0,0.0,,2.0,5.0,6.0,,2.0,279214
,,2.0,0.0,2.0,,,2.0,,,,,,,2.0,2.0,2.0,,,,4.0,,,,,0.0,,5.0,,0.0,,,,,,,,,,5.0,,,,,,,3.0,,2.0,,,2.0,,,,4.0,,2.0,,,,4.0,,,,5.0,,,,,,,,2.0,,2.0,,,,,270218
,,,4.0,0.0,,,0.0,3.0,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,,2.0,,,,,,,,,2.0,,,,,0.0,,,2.0,,,,0.0,2.0,,,0.0,3.0,0.0,0.0,,,,6.0,4.0,,4.0,4.0,1.0,,,,1.0,,,0.0,,3.0,4.0,,,2.0,278620
1.0,,,0.0,5.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,0.0,,3.0,,1.0,,0.0,,,,,,,2.0,1.0,,,,,5.0,,1.0,,1.0,1.0,,1.0,,1.0,3.0,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,5.0,,,,1.0,,1.0,1.0,,,2.0,82888
,,,,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,2.0,,,,,,,198081
,,0.0,,0.0,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,2.0,,,,0.0,,2.0,,,4.0,,,,,,,,,4.0,,0.0,,,2.0,,,,6.0,4.0,,0.0,0.0,,0.0,0.0,,4.0,,0.0,,,,,,,0.0,,,,,4.0,,3.0,5.0,,,,58107
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179409
,6.0,,0.0,,,,0.0,,0.0,,,6.0,,,0.0,0.0,,,0.0,,,0.0,,,,,3.0,,,1.0,2.0,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,2.0,,,,,1.0,6.0,,1.0,,,,,7898
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171792
,6.0,,0.0,4.0,,,1.0,,5.0,,,1.0,,,2.0,2.0,,2.0,,5.0,,,,,0.0,4.0,1.0,,4.0,,,,,,,,,4.0,3.0,,,,,,6.0,2.0,,,6.0,5.0,4.0,,4.0,,2.0,5.0,1.0,1.0,,,5.0,6.0,5.0,,,,,,1.0,,,2.0,4.0,1.0,2.0,2.0,,,5.0,331660
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201154
,,,0.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,5.0,,,5.0,,,,,6.0,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,164988
1.0,,,1.0,1.0,,,3.0,1.0,5.0,1.0,1.0,1.0,,,1.0,1.0,,,,3.0,,,3.0,1.0,0.0,,5.0,,3.0,,,3.0,,,,,,,3.0,,,,,4.0,,1.0,,4.0,,,0.0,,5.0,1.0,5.0,5.0,1.0,,,,,,,,,0.0,,3.0,3.0,,,,1.0,,3.0,,,,,149022
