uid,age_bucket,unknown_label
41687,na,0
162956,65-74,1
229565,75-84,0
46453,na,1
159066,na,1
166642,35-44,1
81629,na,0
279613,45-54,1
30801,45-54,1
98275,45-54,0
315467,45-54,0
235505,18-24,0
327143,45-54,1
280800,45-54,1
270963,25-34,1
276924,35-44,0
152353,35-44,0
229315,na,1
281376,18-24,0
173413,na,0
193513,35-44,1
187041,25-34,1
160137,35-44,0
196806,35-44,1
151328,18-24,0
288662,35-44,0
171437,45-54,1
140276,na,0
211375,65-74,1
128928,35-44,0
248106,45-54,1
191048,45-54,0
266617,na,0
31942,25-34,0
173185,45-54,0
82376,45-54,0
216347,45-54,0
148940,35-44,0
86425,35-44,1
185385,25-34,0
200718,45-54,1
309287,25-34,0
318221,35-44,0
236440,55-64,0
328675,na,0
132773,55-64,1
70500,na,1
106719,45-54,0
25478,45-54,1
172657,25-34,1
61924,na,1
274380,55-64,1
40887,18-24,0
104554,55-64,0
155353,55-64,0
87944,25-34,1
295532,na,0
39527,65-74,0
94505,55-64,0
209022,na,0
177224,75-84,0
50534,25-34,1
192932,na,1
103887,35-44,0
41527,35-44,1
324130,35-44,0
305753,45-54,1
310372,25-34,0
296095,25-34,0
263497,55-64,1
68882,45-54,1
126441,35-44,0
64590,35-44,0
232316,18-24,1
92137,18-24,1
63848,45-54,1
195306,55-64,0
247766,na,0
76382,45-54,0
247215,55-64,0
26137,25-34,0
276111,25-34,1
7814,65-74,1
276017,45-54,0
136037,45-54,0
171029,25-34,0
241933,18-24,1
210929,55-64,1
58105,na,0
267325,35-44,1
126819,35-44,0
115400,25-34,0
3095,35-44,0
324223,35-44,0
262906,55-64,0
217938,35-44,0
337423,18-24,0
198177,35-44,0
235126,25-34,1
216181,35-44,0
82716,45-54,0
262565,65-74,1
90617,25-34,1
166572,35-44,0
25176,45-54,1
142354,45-54,0
280002,35-44,0
234106,45-54,0
219734,25-34,0
29373,55-64,0
92323,35-44,1
121203,55-64,1
237119,35-44,0
124281,55-64,0
1196,25-34,1
171498,na,1
189411,na,0
336964,45-54,0
303380,25-34,0
159335,18-24,0
130136,35-44,0
183440,25-34,0
75625,35-44,0
173232,na,0
237774,35-44,1
236174,55-64,1
253698,45-54,0
213869,na,1
43868,18-24,1
16259,45-54,0
72689,45-54,0
101037,55-64,0
117257,65-74,1
136866,45-54,0
249872,35-44,0
332187,35-44,0
337199,55-64,1
177425,na,1
244927,35-44,1
290125,55-64,0
3851,18-24,0
270052,na,0
106459,25-34,0
104980,35-44,0
185137,65-74,0
82445,35-44,0
42938,55-64,0
313794,75-84,0
84073,25-34,0
294262,25-34,0
134615,na,1
145928,35-44,0
232603,18-24,1
121602,45-54,0
80894,na,1
125853,55-64,1
286901,55-64,0
40374,45-54,1
200583,18-24,0
127835,55-64,0
230005,35-44,0
170438,45-54,1
128821,45-54,0
222313,35-44,1
83750,35-44,0
27171,55-64,0
163722,45-54,0
329883,35-44,0
192851,45-54,0
38637,25-34,1
44402,45-54,0
164698,25-34,0
330216,35-44,0
294925,25-34,0
320019,25-34,1
294103,75-84,0
238496,65-74,1
163512,na,0
319686,55-64,0
276967,35-44,1
11482,25-34,0
122200,25-34,1
17568,65-74,1
276102,25-34,0
258258,35-44,0
96906,35-44,0
135002,35-44,1
281817,25-34,1
229877,na,0
22007,25-34,0
228714,45-54,0
123791,45-54,0
243168,55-64,0
339557,45-54,0
252703,55-64,0
238016,na,0
24778,35-44,0
256565,45-54,0
201349,55-64,0
33212,45-54,0
139653,na,1
29098,55-64,0
47327,35-44,0
139321,25-34,0
127649,65-74,0
17893,25-34,0
153876,na,0
53708,25-34,1
138901,35-44,0
219822,45-54,0
41781,35-44,0
32166,45-54,0
282515,na,1
333228,35-44,0
185904,35-44,1
124950,25-34,1
181818,na,1
125108,25-34,1
72844,18-24,0
100297,65-74,0
96420,25-34,1
337538,45-54,0
258965,na,0
9046,55-64,1
205555,na,1
81521,35-44,1
288091,45-54,0
146030,35-44,0
111170,45-54,1
239849,18-24,0
131173,25-34,1
252504,75-84,1
245000,45-54,0
169726,na,1
321292,25-34,1
16274,25-34,0
236464,45-54,1
15381,na,1
127784,65-74,1
30594,25-34,1
274061,25-34,0
148960,na,1
320626,55-64,0
203679,25-34,0
234725,55-64,0
268307,18-24,1
101253,35-44,0
287785,25-34,0
212564,45-54,1
228441,55-64,0
339132,35-44,0
90732,55-64,1
250790,35-44,0
143278,na,1
210960,55-64,0
267803,45-54,0
171661,na,0
34009,25-34,0
6433,na,0
314930,na,0
296276,na,0
159429,35-44,0
17018,45-54,0
188501,na,0
16991,35-44,0
62075,55-64,0
53776,25-34,0
317308,na,0
218303,55-64,0
306478,55-64,1
261053,35-44,0
244668,18-24,1
98213,18-24,0
205263,na,0
298494,18-24,1
52277,na,1
185489,na,1
325871,25-34,0
204347,55-64,0
216629,na,0
319428,45-54,0
89616,45-54,0
321733,18-24,0
272137,45-54,0
61824,55-64,0
275782,25-34,1
286116,na,0
9752,65-74,1
55604,25-34,0
31460,na,0
12377,45-54,0
340212,18-24,0
162336,55-64,1
134459,35-44,0
194827,25-34,0
126302,35-44,1
321106,25-34,0
71512,55-64,1
46847,35-44,0
312090,45-54,0
250760,18-24,0
210545,na,0
47192,na,0
40531,25-34,1
182197,na,0
49224,25-34,0
18950,55-64,0
147136,35-44,1
104496,25-34,0
306084,45-54,0
316638,na,0
263546,55-64,1
337917,na,1
133658,na,0
330837,35-44,0
322061,45-54,0
142450,35-44,0
87693,45-54,1
280073,na,0
107747,25-34,0
182544,35-44,1
293396,35-44,1
265052,25-34,0
33881,25-34,0
263577,45-54,0
85272,45-54,1
75556,na,0
235293,35-44,0
116138,35-44,0
121178,55-64,0
199619,45-54,1
307030,18-24,1
278885,18-24,0
221901,na,1
117595,na,1
11705,55-64,1
333198,65-74,0
314944,55-64,0
149727,55-64,1
122242,na,0
103856,na,1
86935,35-44,1
36020,35-44,1
108670,25-34,0
225288,25-34,0
249437,18-24,0
334155,25-34,0
81542,na,1
199151,45-54,1
124454,35-44,0
99407,na,0
339269,na,0
8003,25-34,1
36626,na,0
58679,18-24,0
9572,65-74,0
39389,25-34,1
276773,25-34,1
288666,65-74,1
269443,na,1
260431,na,0
125356,65-74,1
76453,na,0
260563,45-54,0
175842,55-64,1
59299,na,1
207006,na,0
245868,55-64,0
184654,25-34,0
99108,na,0
4624,na,0
10091,35-44,1
274793,55-64,0
138426,25-34,0
128609,55-64,1
147770,na,1
112055,65-74,1
144472,25-34,1
153953,na,1
260767,25-34,0
4222,25-34,0
211622,35-44,0
267904,na,1
236911,45-54,1
234181,45-54,0
334153,35-44,0
131831,na,0
15669,45-54,0
91969,55-64,0
333173,35-44,0
24255,35-44,0
181450,55-64,0
10767,25-34,1
114623,25-34,1
104562,25-34,1
36884,45-54,1
52295,na,0
208562,65-74,1
335382,na,0
25623,25-34,0
43329,18-24,1
302129,55-64,0
282603,25-34,1
135648,55-64,0
272085,75-84,1
152139,25-34,1
15480,45-54,0
154415,55-64,1
35556,65-74,1
223042,45-54,1
112415,18-24,1
177242,75-84,1
285426,35-44,1
48129,45-54,0
228908,na,0
200623,45-54,1
142797,na,0
21981,18-24,0
209216,na,1
58430,na,0
58196,45-54,0
127067,na,0
96089,35-44,0
106206,25-34,0
270420,25-34,1
192595,na,0
90671,25-34,0
221607,35-44,0
168303,25-34,0
260873,25-34,1
52040,25-34,1
315758,na,0
55442,25-34,1
285881,45-54,0
300150,35-44,0
143686,35-44,0
241341,25-34,0
146224,55-64,1
219140,45-54,1
140652,18-24,0
6927,45-54,0
17288,45-54,0
207948,35-44,1
189597,65-74,1
173599,45-54,0
124359,75-84,0
124332,na,1
63333,na,0
111699,25-34,1
24156,55-64,0
118276,25-34,0
179548,25-34,1
334542,45-54,0
155467,na,0
82099,65-74,0
130010,55-64,0
222202,na,0
17773,25-34,1
219080,na,0
224244,18-24,0
69637,55-64,0
13812,18-24,0
311563,75-84,1
56952,na,0
283297,45-54,0
159216,18-24,1
215426,25-34,1
88965,25-34,0
335963,35-44,1
335412,35-44,1
187053,25-34,0
87609,45-54,0
89843,55-64,0
299119,35-44,0
250115,na,0
195745,35-44,0
272126,45-54,0
229396,45-54,0
245538,35-44,0
108071,45-54,0
65362,25-34,0
111472,55-64,0
185016,55-64,1
314067,na,0
8755,na,0
111309,25-34,0
193771,45-54,0
152267,45-54,1
165310,85+,0
131460,35-44,0
5185,45-54,0
94787,35-44,0
136998,65-74,1
252015,35-44,1
57762,45-54,0
136408,na,1
38563,25-34,0
95861,25-34,0
294874,65-74,0
84518,35-44,0
207644,35-44,0
319318,45-54,0
315578,35-44,0
36230,35-44,0
70239,45-54,0
196110,18-24,1
161310,45-54,0
193737,25-34,0
335497,45-54,0
160270,45-54,0
308426,35-44,0
55194,55-64,0
330326,35-44,1
34904,45-54,0
139355,25-34,1
14893,25-34,0
293866,na,1
100948,45-54,0
186172,35-44,1
128859,35-44,1
335405,45-54,1
338596,18-24,0
247677,18-24,1
203932,55-64,0
113193,18-24,1
39494,65-74,1
338122,45-54,0
292283,35-44,0
184872,35-44,0
307499,35-44,0
153998,65-74,0
306109,25-34,0
146603,65-74,0
177383,45-54,0
188969,35-44,1
77640,35-44,1
131840,35-44,1
169665,45-54,0
330056,na,0
31089,55-64,1
111357,35-44,0
331863,35-44,0
314004,25-34,0
233278,25-34,1
176270,na,0
199469,25-34,0
131164,18-24,0
113102,na,1
238092,25-34,0
101701,18-24,1
45174,na,1
300983,35-44,0
175856,35-44,0
305514,na,1
272425,55-64,1
153731,85+,1
17162,na,0
112209,25-34,0
137018,35-44,1
233922,35-44,0
176038,na,1
97598,45-54,1
221697,35-44,0
145794,45-54,1
651,45-54,0
164308,na,1
206364,na,0
337644,55-64,0
59386,45-54,1
155965,na,0
68464,na,0
224551,45-54,0
237912,na,1
139936,45-54,1
216958,45-54,0
52400,25-34,1
295515,55-64,0
86754,55-64,1
211574,35-44,0
4769,25-34,1
232502,18-24,1
276785,65-74,1
161764,45-54,1
331628,na,1
48828,na,1
190108,35-44,0
137805,45-54,0
92286,45-54,0
247866,55-64,0
237313,na,1
121285,na,0
329839,55-64,0
50909,35-44,0
233157,65-74,0
94335,45-54,1
177718,na,0
273122,35-44,1
133277,45-54,0
156755,25-34,1
78365,35-44,0
14950,25-34,1
271835,na,0
104245,35-44,1
229919,45-54,0
105049,18-24,0
249151,35-44,1
328492,55-64,0
86387,75-84,0
28759,25-34,0
120172,55-64,1
318841,35-44,0
110804,25-34,0
136260,35-44,0
103494,25-34,0
180376,55-64,0
93611,na,0
88975,35-44,1
122153,45-54,0
72730,45-54,0
12233,35-44,1
87392,18-24,1
289330,na,1
257712,35-44,0
327013,35-44,0
102988,na,0
265217,45-54,0
229470,25-34,0
30876,na,0
115611,na,1
339683,45-54,0
47567,25-34,1
52717,na,1
83061,35-44,0
283743,na,0
11802,45-54,1
226942,35-44,1
110876,35-44,0
81162,25-34,0
212139,18-24,0
134563,25-34,0
13369,45-54,0
19040,45-54,0
97067,na,0
255690,55-64,0
174005,na,0
236643,25-34,0
288461,18-24,0
53312,25-34,1
77265,35-44,0
182039,45-54,0
219143,55-64,1
13355,na,1
292215,35-44,0
187786,55-64,0
121478,35-44,0
82939,65-74,1
252906,18-24,0
270980,45-54,0
257777,na,1
153724,55-64,0
246251,45-54,1
215233,25-34,0
1609,na,0
263503,35-44,0
158661,45-54,0
70593,na,1
124356,na,0
7066,55-64,1
175503,55-64,0
14180,65-74,1
36116,25-34,1
28042,45-54,0
211303,35-44,1
19048,25-34,0
281834,35-44,1
20315,18-24,0
270987,35-44,0
88084,25-34,0
198804,na,1
160739,25-34,0
246448,25-34,1
257989,35-44,0
159215,na,0
219188,25-34,0
314128,65-74,1
153539,55-64,0
198367,25-34,0
266900,45-54,0
160296,35-44,0
263787,35-44,0
182787,na,1
266447,25-34,0
124983,25-34,0
72643,25-34,1
69114,35-44,1
213377,65-74,1
252915,na,0
271929,na,0
53974,55-64,0
7377,45-54,0
32746,35-44,0
193790,45-54,0
172206,65-74,1
60594,na,0
191555,25-34,0
26316,18-24,1
208580,45-54,0
202868,35-44,0
234681,45-54,0
315590,25-34,0
14157,35-44,0
293671,45-54,0
237666,na,0
177266,18-24,1
9704,75-84,1
269985,35-44,0
146446,45-54,0
237523,45-54,0
141742,18-24,1
239038,35-44,1
34736,35-44,0
213582,na,0
152751,55-64,0
290585,45-54,0
278740,18-24,1
2511,55-64,0
255862,na,1
176402,25-34,0
157281,na,0
264834,25-34,1
229896,35-44,0
22682,18-24,0
155924,na,1
48332,na,0
296655,35-44,1
267073,25-34,1
155622,25-34,0
312833,35-44,0
207119,25-34,0
313769,55-64,0
289720,45-54,0
59171,25-34,1
332692,75-84,1
20928,35-44,0
326272,35-44,0
55849,na,1
32239,45-54,0
271812,25-34,1
215459,na,0
288556,55-64,1
228061,55-64,0
128150,na,0
247211,45-54,0
231474,25-34,1
28131,45-54,1
10388,25-34,1
260009,25-34,0
207375,25-34,0
77983,25-34,0
234079,25-34,0
220306,45-54,0
235802,35-44,0
18456,na,0
79503,35-44,0
258733,na,0
15088,35-44,0
85112,65-74,1
145549,18-24,0
182084,25-34,0
301504,55-64,0
311106,18-24,1
95006,65-74,0
21107,45-54,0
88123,25-34,0
221978,75-84,1
273793,na,0
329610,45-54,1
46127,75-84,1
203042,na,0
54121,45-54,0
98524,25-34,0
168077,55-64,0
20428,45-54,1
86999,45-54,0
80354,65-74,0
83178,25-34,0
159217,na,0
165792,45-54,0
8544,35-44,0
286026,na,1
168654,55-64,0
269313,35-44,0
20195,na,0
69614,25-34,1
242947,25-34,1
9220,25-34,0
314168,na,0
184147,na,0
227162,45-54,0
153156,35-44,1
278170,45-54,0
323010,55-64,1
280527,35-44,0
220961,25-34,0
4845,35-44,0
321981,55-64,1
93146,45-54,0
34514,na,0
240463,35-44,0
237011,55-64,0
236678,35-44,0
83088,45-54,0
237087,55-64,1
59127,45-54,1
198081,55-64,0
298743,25-34,0
164125,45-54,0
118825,na,0
201154,45-54,0
235750,25-34,0
143623,45-54,1
164177,na,0
30804,55-64,0
119597,45-54,0
180238,45-54,0
117604,65-74,0
320484,18-24,0
275801,35-44,1
14508,45-54,0
296069,35-44,1
197564,25-34,0
131941,35-44,0
21118,25-34,1
320750,25-34,0
184412,25-34,0
176381,na,1
103935,35-44,1
196926,55-64,0
296022,25-34,0
27514,35-44,0
233506,18-24,1
213405,35-44,0
316741,45-54,0
294125,35-44,1
170693,25-34,1
269373,na,0
110143,25-34,0
137767,25-34,1
150474,45-54,1
50623,45-54,1
170535,35-44,1
136741,25-34,1
262787,18-24,1
57615,35-44,1
284006,25-34,1
72710,55-64,1
71592,na,0
337186,na,1
225128,55-64,1
220862,65-74,0
111964,25-34,1
111259,25-34,0
130874,45-54,0
289469,25-34,0
56433,25-34,1
109696,na,1
80065,na,0
270509,45-54,0
217720,45-54,0
324293,na,0
142879,25-34,1
25073,25-34,0
173682,18-24,0
172166,18-24,1
14395,45-54,0
216271,35-44,0
50331,25-34,0
143633,25-34,1
156428,35-44,0
35174,45-54,0
219160,45-54,0
83816,55-64,1
241987,45-54,0
222625,45-54,1
155043,25-34,1
101467,35-44,1
156923,na,1
326121,18-24,0
207521,na,0
168660,55-64,0
156754,65-74,1
52363,25-34,1
257620,na,0
178326,25-34,0
170687,45-54,0
99804,25-34,0
114355,55-64,0
110640,na,0
63294,na,0
286109,45-54,0
89710,35-44,0
301065,35-44,0
176493,na,0
278660,25-34,1
264067,45-54,1
212690,35-44,0
262994,45-54,1
89640,18-24,1
143329,25-34,0
7172,25-34,1
100837,25-34,0
330348,35-44,1
104011,25-34,0
105834,65-74,0
257464,35-44,0
259173,na,0
167725,45-54,1
300404,45-54,1
314302,45-54,0
299761,na,0
201164,35-44,0
30748,55-64,0
323745,65-74,1
326904,65-74,1
280271,55-64,1
196763,25-34,1
146628,na,1
172762,18-24,1
113425,55-64,0
86218,25-34,0
59170,18-24,1
274780,45-54,1
84179,35-44,0
114894,55-64,0
330948,25-34,0
97996,na,0
220866,25-34,0
121861,55-64,0
43502,55-64,0
208660,18-24,0
20199,35-44,1
289932,18-24,0
118464,25-34,1
213134,45-54,0
229460,na,0
136864,35-44,0
156133,18-24,1
309424,na,0
209814,25-34,0
220751,25-34,1
87779,35-44,0
201087,45-54,0
265019,65-74,0
250990,25-34,0
215572,na,1
42146,55-64,1
127986,45-54,0
282790,45-54,0
125567,35-44,0
5726,45-54,1
116476,25-34,1
243790,na,0
107569,45-54,0
19142,na,1
110192,25-34,0
18608,25-34,0
250480,na,1
40843,35-44,0
62119,25-34,1
188019,18-24,1
154648,65-74,0
111345,na,0
192939,na,1
203159,35-44,0
31111,35-44,0
29292,55-64,0
127762,35-44,0
128606,45-54,0
201612,na,0
299055,18-24,0
269211,65-74,1
41162,45-54,0
196073,55-64,1
82225,25-34,1
228086,45-54,0
207970,45-54,1
207714,35-44,0
5936,na,1
227989,na,0
57458,35-44,1
277040,65-74,0
72934,35-44,0
8158,na,1
201333,na,0
254286,na,0
106681,18-24,1
87391,na,1
102993,45-54,0
296750,35-44,0
241301,25-34,0
300432,25-34,1
331585,25-34,1
23182,45-54,0
38665,35-44,0
163778,65-74,1
1318,55-64,0
39555,25-34,1
287082,35-44,0
161516,45-54,0
46330,35-44,0
114197,18-24,1
210028,35-44,0
108932,na,0
152947,18-24,0
13322,25-34,0
270343,na,0
267771,65-74,1
301887,45-54,0
332767,35-44,0
79858,18-24,1
143631,25-34,1
18373,na,0
70545,na,1
242117,45-54,1
37803,25-34,1
53369,25-34,0
299433,65-74,0
56885,55-64,0
78649,35-44,1
333034,25-34,0
16309,45-54,0
229337,18-24,0
201218,35-44,0
277283,35-44,1
333641,45-54,0
154733,na,0
161941,25-34,1
332841,55-64,1
244859,25-34,0
43846,45-54,0
136906,55-64,1
79760,25-34,1
18279,na,1
138563,55-64,0
328702,35-44,0
102587,25-34,0
174379,55-64,0
190205,35-44,1
211423,45-54,0
284762,35-44,0
212236,55-64,0
293984,35-44,0
190638,18-24,0
297055,55-64,1
298371,65-74,1
52705,45-54,0
12444,25-34,0
43272,65-74,1
106744,18-24,0
186738,45-54,0
195808,35-44,0
333305,35-44,0
261404,45-54,1
261762,65-74,0
59211,25-34,1
265883,55-64,1
73064,35-44,1
220505,25-34,1
280826,35-44,0
196530,35-44,0
264325,na,0
140948,18-24,1
185949,na,1
330697,55-64,1
49397,35-44,1
22351,85+,1
168843,55-64,0
287774,55-64,0
250093,25-34,0
324158,65-74,1
64812,45-54,0
59001,45-54,0
248999,na,0
317814,na,1
282418,25-34,0
211426,55-64,0
157388,65-74,0
329594,na,0
302975,25-34,0
148775,na,0
83953,na,1
7474,45-54,0
180352,18-24,0
192415,na,0
129676,65-74,1
180895,na,0
254440,45-54,0
216703,35-44,1
778,18-24,1
333630,65-74,0
235166,45-54,0
29484,25-34,0
241491,55-64,0
37710,45-54,0
61531,45-54,0
66740,45-54,1
112922,25-34,0
243442,25-34,0
212263,25-34,0
234694,45-54,0
100737,na,1
54797,45-54,0
149551,25-34,0
110578,45-54,0
285926,na,0
161183,45-54,0
159368,45-54,0
44256,45-54,0
133019,25-34,0
26258,35-44,1
53143,25-34,0
4684,55-64,0
17713,55-64,1
152089,35-44,0
90111,35-44,0
257515,75-84,1
92687,55-64,0
143908,18-24,1
24228,65-74,0
17829,65-74,1
261433,35-44,0
4889,25-34,0
336346,25-34,1
208653,55-64,0
231662,18-24,1
213479,35-44,0
133349,35-44,0
77186,35-44,0
46057,35-44,0
85704,45-54,0
213520,35-44,1
133334,45-54,0
110212,35-44,1
334603,35-44,1
118334,na,1
239320,35-44,1
167758,55-64,0
45725,65-74,1
109966,18-24,1
21018,na,1
172100,na,1
211793,35-44,0
276025,35-44,1
268992,65-74,1
88013,na,0
315718,18-24,0
255077,35-44,0
69561,na,0
51097,35-44,1
33827,25-34,1
19397,45-54,0
26925,45-54,0
322843,18-24,1
86983,35-44,0
83473,na,0
187246,na,1
326620,45-54,1
251721,35-44,0
165873,35-44,0
85095,na,1
214636,55-64,1
237980,25-34,0
313891,25-34,1
191099,25-34,0
182235,25-34,1
211006,25-34,1
207214,65-74,0
290303,35-44,0
163039,25-34,1
240815,25-34,0
61227,25-34,0
249169,45-54,0
30111,na,1
77248,45-54,1
131893,35-44,0
126658,35-44,0
145970,na,1
92715,25-34,0
43626,35-44,0
193584,55-64,0
71068,na,0
259757,35-44,0
21113,45-54,1
236961,na,1
309393,45-54,0
131583,18-24,0
16793,45-54,0
38379,55-64,0
170823,na,0
165892,na,0
300636,na,0
187061,35-44,0
295744,35-44,1
110877,45-54,0
177497,75-84,0
220898,25-34,0
39903,na,1
205342,45-54,0
49853,na,0
87890,45-54,0
282720,na,0
45706,55-64,0
251601,45-54,0
147742,55-64,0
64095,na,0
15958,25-34,0
204143,55-64,0
188781,45-54,0
291660,25-34,0
158449,35-44,1
181209,25-34,0
269370,na,1
315220,45-54,0
323042,35-44,1
300547,na,1
8557,65-74,1
35237,na,1
51480,55-64,1
84673,18-24,0
172622,45-54,1
337983,45-54,0
142618,35-44,0
108487,35-44,0
228382,na,0
111767,35-44,0
126563,45-54,0
57827,25-34,0
320160,45-54,1
199495,na,1
302606,55-64,1
145130,45-54,0
76988,25-34,1
183857,35-44,1
78092,45-54,0
155327,55-64,1
40169,na,1
162754,25-34,1
295956,25-34,0
271857,45-54,0
199681,25-34,0
322736,na,1
247906,25-34,1
156455,55-64,1
222050,35-44,0
220878,55-64,1
94933,45-54,0
290733,35-44,0
87812,65-74,1
279225,25-34,1
28434,45-54,1
237997,na,1
4010,18-24,0
183962,65-74,0
90170,na,0
97456,45-54,1
112892,na,0
89991,55-64,0
240804,na,1
172705,55-64,1
103841,55-64,1
86395,18-24,1
224680,55-64,0
8912,45-54,0
172398,45-54,0
48415,25-34,0
339813,na,1
97323,25-34,0
278342,na,0
232782,na,1
287129,35-44,0
271824,35-44,0
33537,25-34,0
60091,55-64,1
255073,55-64,0
292551,65-74,0
284766,18-24,1
248449,25-34,0
170350,na,0
202367,na,0
63666,25-34,0
200541,45-54,1
78621,na,1
179499,na,0
94239,45-54,0
85729,25-34,0
52100,25-34,1
260537,25-34,0
138235,35-44,0
124571,45-54,1
92956,55-64,0
141809,na,0
55853,25-34,0
58005,na,0
141337,45-54,0
179002,25-34,0
326942,45-54,0
189319,45-54,0
75878,na,1
300382,18-24,0
80441,65-74,1
303197,25-34,0
283879,na,1
277384,na,0
48375,35-44,0
133768,45-54,1
7398,25-34,0
9074,18-24,0
191364,25-34,1
6728,35-44,0
137339,55-64,0
298286,55-64,1
223534,25-34,1
113536,18-24,1
278763,45-54,0
249308,35-44,0
22521,55-64,0
257493,35-44,1
126065,35-44,1
209587,na,1
337662,25-34,0
194760,25-34,0
256152,35-44,0
212057,35-44,0
286345,na,1
275725,35-44,1
29618,35-44,0
295066,35-44,0
186902,35-44,0
79321,75-84,1
305892,35-44,0
128980,35-44,0
281078,na,1
95774,na,0
244157,45-54,0
88734,18-24,1
141407,na,0
302074,45-54,0
8930,na,0
124557,35-44,0
77799,55-64,0
17533,25-34,0
70888,55-64,0
85046,25-34,1
135996,35-44,0
280616,75-84,0
7127,na,0
273333,25-34,0
318669,35-44,0
232053,45-54,0
5448,na,1
262712,35-44,0
277790,25-34,0
185,18-24,1
5636,45-54,0
143521,na,1
63858,na,1
228541,na,0
187212,na,0
155922,25-34,0
334544,35-44,0
81584,45-54,0
107870,25-34,1
231884,35-44,0
2432,na,1
89035,25-34,0
278562,25-34,0
1085,45-54,0
72021,45-54,0
85365,na,0
73665,na,1
172191,na,0
129516,na,0
69010,na,0
283679,45-54,0
296769,55-64,0
72983,55-64,0
200669,35-44,1
148025,75-84,1
54984,55-64,0
2174,45-54,0
333200,55-64,0
126987,25-34,1
272832,25-34,0
268978,35-44,0
312320,18-24,1
150718,45-54,0
220399,55-64,1
157991,65-74,0
105952,55-64,1
297920,45-54,0
138077,45-54,0
211052,18-24,0
52519,35-44,0
251481,18-24,1
172331,25-34,0
308044,65-74,1
171620,na,1
263682,25-34,0
310078,18-24,1
70573,55-64,0
303028,25-34,0
287454,35-44,0
234457,25-34,0
166061,na,0
272327,25-34,0
218537,35-44,1
164993,na,0
194380,55-64,0
85061,45-54,0
54926,35-44,1
136397,45-54,0
57737,65-74,0
217229,65-74,1
52324,na,1
239107,35-44,1
225529,55-64,0
171658,35-44,1
240147,65-74,1
154464,45-54,0
262552,55-64,1
167993,na,1
280187,na,1
196527,na,0
190495,25-34,0
269736,25-34,1
220056,65-74,1
2444,45-54,0
120617,65-74,0
304328,65-74,0
75395,na,0
154309,na,0
33395,18-24,0
273641,na,0
22000,65-74,1
239446,na,0
242482,35-44,0
28890,55-64,0
264870,na,0
87206,45-54,0
320937,35-44,0
234855,55-64,0
281265,45-54,0
109517,18-24,1
231940,25-34,0
224139,25-34,1
99762,25-34,1
122567,55-64,0
122973,35-44,0
203242,35-44,0
37033,65-74,0
160966,35-44,1
264314,35-44,1
14796,25-34,0
91195,75-84,1
260308,25-34,1
276664,25-34,0
4875,55-64,0
36314,55-64,1
241547,25-34,0
265961,18-24,0
84906,55-64,0
137848,na,0
184991,45-54,0
272773,25-34,0
217705,na,0
220804,25-34,0
261409,35-44,0
325660,na,0
21612,45-54,0
327445,35-44,0
334907,45-54,1
191451,na,0
92383,na,1
265561,na,0
243131,na,1
279693,45-54,1
21838,na,1
21483,25-34,1
179263,45-54,0
20572,18-24,1
113025,45-54,0
36295,45-54,0
77322,55-64,1
95855,25-34,0
85934,55-64,1
99141,18-24,0
51519,45-54,0
174271,55-64,0
77556,25-34,0
108538,35-44,0
273480,35-44,0
90467,35-44,1
188545,35-44,1
137325,65-74,0
116775,25-34,1
326253,25-34,0
235279,35-44,0
48404,na,1
96917,45-54,0
315871,na,1
288004,35-44,1
133292,25-34,1
298885,25-34,1
313199,na,0
231966,45-54,0
116082,35-44,0
74999,na,1
88028,25-34,1
195400,25-34,0
6824,35-44,0
135460,na,0
177834,25-34,1
224711,45-54,1
248875,na,0
220795,25-34,0
98853,na,1
164268,na,0
301551,55-64,1
189816,35-44,0
211573,55-64,1
243685,35-44,1
230957,45-54,0
247611,45-54,0
292727,45-54,0
293825,35-44,1
65348,45-54,0
263421,na,0
320182,na,0
205679,18-24,1
266908,45-54,1
192934,45-54,0
249392,na,0
44056,18-24,1
176558,25-34,0
338260,35-44,0
212432,na,0
63242,45-54,0
155078,na,0
282951,25-34,1
163647,na,1
103732,35-44,1
65094,25-34,1
170269,55-64,0
265748,na,1
167752,18-24,1
56397,35-44,0
32960,na,0
50496,45-54,0
261805,55-64,0
193935,na,0
39819,55-64,1
206904,na,0
28224,35-44,0
796,55-64,0
147168,na,0
277483,na,0
241383,na,1
176616,55-64,1
79010,na,1
48291,45-54,1
38262,55-64,0
132418,35-44,1
243560,25-34,1
298864,25-34,1
56274,18-24,1
239768,25-34,0
266109,45-54,0
207319,na,0
191275,25-34,1
213887,18-24,0
114414,25-34,1
252157,45-54,1
123006,na,1
56928,na,0
229175,35-44,1
214232,35-44,0
256269,25-34,0
214153,45-54,1
140757,45-54,0
58759,na,1
316026,55-64,0
4301,45-54,1
172014,65-74,0
145392,25-34,1
223197,35-44,0
224875,45-54,0
156145,45-54,1
9596,na,1
250606,35-44,0
269026,45-54,0
255437,45-54,0
325538,18-24,1
315585,25-34,0
199309,25-34,1
223157,55-64,0
119439,45-54,0
236170,35-44,0
235934,na,1
314835,25-34,1
336664,na,0
148843,18-24,0
140738,35-44,0
331185,na,1
92723,35-44,0
9221,25-34,1
324167,na,1
4170,18-24,1
117930,55-64,1
310175,45-54,0
323479,55-64,0
44006,25-34,0
170550,45-54,0
120050,45-54,0
109074,35-44,0
