uid,movement_activity_0,movement_activity_1,movement_activity_2,movement_activity_3,movement_activity_4,movement_activity_5,movement_activity_6,movement_activity_7,movement_activity_8,stationarity_0,stationarity_1,stationarity_2,movement_activity_9,movement_activity_10,movement_activity_11,movement_activity_12,movement_activity_13,movement_activity_14,movement_activity_15,movement_activity_16,movement_activity_17,movement_activity_18,movement_activity_19,movement_activity_20,movement_activity_21,movement_activity_22
325407,0.0,7.0,57.0,973222.523778,317452.0,2225.0,45.0,20353.0081781,2150.0,32056.5,7063.0,66172.6,21.0,15.0,34.0,19.0,2456.0,4.0,0.0,4.0,16.0,9.0,10.0,31.0,371.0,58.0
278195,3.0,6.0,57.0,628167.172102,408185.0,1800.0,53.0,6215.79639943,1800.0,28607.0,3831.0,70718.4,16.0,3.0,38.0,19.0,1800.0,3.0,5.0,13.0,8.0,20.0,2.0,31.0,350.0,58.0
117022,0.0,2.0,10.0,23306.296504,152627.0,4281.5,7.0,31.2379907426,3360.0,189083.0,4548.8,569215.6,5.0,3.0,8.0,11.0,3371.0,1.0,0.0,0.0,2.0,3.0,1.0,31.0,18.0,11.0
100681,0.0,0.0,10.0,11364.1971156,125731.0,2158.0,6.0,1229.92708362,2158.0,168868.0,6841.2,497808.2,6.0,6.0,5.0,9.0,6845.0,1.0,0.0,0.0,1.0,1.0,3.0,31.0,45.0,11.0
318154,0.0,1.0,55.0,2818054.47497,599407.0,6007.0,45.0,9095.13231548,4986.0,24984.0,5853.4,86773.3,13.0,8.0,39.0,19.0,6007.0,9.0,2.0,3.0,14.0,8.0,6.0,31.0,268.0,56.0
107177,1.0,1.0,17.0,123587.788027,175461.0,3438.0,13.0,2779.41170717,3046.0,94618.0,5957.4,405989.0,6.0,5.0,6.0,12.0,4932.5,4.0,2.0,0.0,1.0,1.0,4.0,31.0,143.0,18.0
326609,0.0,2.0,44.0,189768.802258,435451.0,5854.0,35.0,3353.12971484,5799.0,23903.0,7154.8,135408.4,11.0,10.0,27.0,20.0,6808.0,9.0,1.0,1.0,14.0,4.0,5.0,30.0,141.0,45.0
136432,4.0,0.0,66.0,262399.031055,393268.0,2450.5,59.0,4409.4259205,2401.0,19381.0,4122.2,91428.0,13.0,5.0,55.0,21.0,2399.0,19.0,8.0,16.0,2.0,6.0,5.0,31.0,338.0,67.0
239724,0.0,2.0,69.0,423901.304596,441735.0,2706.0,65.0,8307.19505773,2700.0,29700.0,4514.6,66024.9,19.0,3.0,50.0,21.0,2767.5,2.0,0.0,19.0,17.0,13.0,14.0,31.0,620.0,70.0
183703,1.0,3.0,70.0,594114.137238,342043.0,2961.5,62.0,11.2540385252,2677.5,18000.0,4485.0,58986.8,23.0,18.0,58.0,20.0,2700.0,6.0,1.0,12.0,9.0,17.0,14.0,28.0,453.0,71.0
141723,1.0,0.0,6.0,66978.9234503,7199.0,1170.0,6.0,8299.59822034,1170.0,26065.0,4769.0,92872.0,1.0,0.0,2.0,1.0,1170.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,43.0,7.0
283031,0.0,3.0,24.0,86521.8977148,176124.0,2254.0,19.0,3249.11242071,594.0,71622.0,8133.6,246095.8,13.0,9.0,16.0,15.0,624.0,4.0,0.0,0.0,3.0,5.0,7.0,31.0,128.0,25.0
222597,0.0,7.0,70.0,642121.966379,251312.0,1079.0,63.0,10336.1666603,1007.0,27095.0,6309.8,60965.6,30.0,7.0,58.0,21.0,1079.0,5.0,0.0,20.0,9.0,6.0,22.0,31.0,235.0,71.0
186499,8.0,1.0,75.0,171809.648499,830864.0,4811.0,67.0,2157.91546342,4711.0,19573.0,5610.4,49811.5,7.0,1.0,53.0,21.0,4761.0,20.0,14.0,14.0,8.0,7.0,3.0,30.0,356.0,76.0
320612,2.0,4.0,85.0,417208.575365,1422679.0,12624.0,67.0,2134.94259158,10983.0,8410.0,4263.9,30743.4,17.0,8.0,59.0,23.0,11141.0,22.0,11.0,10.0,7.0,11.0,5.0,31.0,594.0,86.0
162115,1.0,6.0,91.0,1396552.8402,600128.0,3822.0,79.0,9515.57034067,3600.0,20335.0,4647.9,48344.2,28.0,22.0,52.0,22.0,4057.5,12.0,5.0,8.0,29.0,8.0,14.0,31.0,989.0,92.0
58980,0.0,1.0,26.0,221894.45098,297755.0,2816.5,18.0,3541.85308019,2398.0,57764.0,4371.8,274922.0,12.0,8.0,20.0,17.0,2476.5,4.0,0.0,0.0,1.0,6.0,5.0,32.0,258.0,27.0
116301,0.0,5.0,48.0,553371.096307,411143.0,5698.0,39.0,1811.00841933,5528.0,21600.0,5807.0,148938.0,11.0,8.0,32.0,21.0,5698.0,8.0,1.0,0.0,18.0,7.0,4.0,31.0,341.0,49.0
177750,0.0,2.0,48.0,295649.956868,479319.0,7200.0,40.0,6018.59775677,5779.5,19169.0,5982.0,92080.0,16.0,4.0,40.0,19.0,7200.0,3.0,0.0,5.0,14.0,12.0,5.0,31.0,147.0,49.0
113062,10.0,7.0,102.0,193367.410341,370686.0,1760.5,98.0,134.161126794,1706.0,20235.0,4186.2,42133.2,16.0,12.0,58.0,21.0,1745.5,14.0,18.0,17.0,14.0,10.0,12.0,31.0,710.0,103.0
296641,0.0,2.0,14.0,45777.7570661,164819.0,3242.5,9.0,4544.7835047,3880.0,162969.0,3910.6,480212.4,6.0,4.0,11.0,14.0,2605.0,3.0,0.0,1.0,1.0,1.0,2.0,31.0,46.0,15.0
315514,0.0,11.0,80.0,566292.406018,545420.0,3456.0,72.0,0.0,2655.5,17349.0,4572.6,55612.0,18.0,9.0,48.0,23.0,3862.0,18.0,6.0,4.0,20.0,16.0,5.0,31.0,588.0,81.0
162747,1.0,2.0,44.0,1941967.4547,1540287.0,15899.5,30.0,6096.37304821,13333.5,7563.0,4038.2,60294.6,7.0,5.0,32.0,22.0,15899.5,5.0,7.0,2.0,4.0,7.0,4.0,29.0,755.0,45.0
112239,2.0,1.0,44.0,209428.794728,256829.0,1238.0,39.0,3772.58811272,789.0,31279.0,9675.0,146682.6,8.0,7.0,29.0,18.0,789.0,11.0,10.0,2.0,9.0,2.0,4.0,31.0,182.0,45.0
81065,2.0,9.0,107.0,383264.073421,639217.0,3474.0,92.0,1019.81759802,3321.5,10015.5,4060.3,43269.5,32.0,20.0,66.0,24.0,3754.0,16.0,5.0,16.0,12.0,26.0,14.0,31.0,1521.0,108.0
4898,10.0,1.0,46.0,231485.375899,252188.0,2740.5,42.0,5762.4546835,2740.5,16822.0,4474.2,138719.8,5.0,4.0,44.0,19.0,2420.0,17.0,18.0,1.0,0.0,3.0,2.0,31.0,530.0,47.0
99095,0.0,3.0,18.0,554019.208169,187518.0,5295.5,11.0,1603.59207486,4172.0,63587.0,5404.0,438876.0,9.0,7.0,8.0,13.0,3244.0,3.0,0.0,0.0,2.0,5.0,1.0,31.0,333.0,19.0
319088,0.0,1.0,39.0,132431.823295,666272.0,10050.0,29.0,424.542229928,9741.0,54025.0,7052.3,88767.1,11.0,4.0,25.0,20.0,9781.0,9.0,1.0,2.0,4.0,8.0,1.0,31.0,161.0,40.0
170015,1.0,4.0,80.0,1231260.1351,507927.0,4500.0,68.0,11248.0851493,4309.0,16698.0,3621.0,58081.4,20.0,10.0,62.0,22.0,4500.0,11.0,1.0,17.0,14.0,16.0,5.0,31.0,872.0,81.0
69486,0.0,4.0,61.0,1090284.4995,856427.0,2810.0,53.0,21909.0021527,2700.0,35235.0,5651.2,47816.6,9.0,6.0,40.0,24.0,2808.5,14.0,1.0,3.0,21.0,9.0,2.0,30.0,616.0,62.0
61846,1.0,6.0,54.0,810784.061231,420341.0,3658.5,41.0,18864.245992,3475.0,34520.0,7867.6,87612.0,16.0,15.0,38.0,20.0,3600.0,3.0,3.0,16.0,8.0,4.0,6.0,31.0,316.0,55.0
166380,1.0,3.0,68.0,543766.402121,785492.0,6514.0,63.0,7594.51786219,5257.0,14530.0,4763.0,82849.0,13.0,6.0,50.0,18.0,6728.0,13.0,7.0,7.0,9.0,15.0,7.0,30.0,578.0,69.0
103353,2.0,11.0,80.0,149503.880609,1037955.0,3183.5,77.0,2328.4840331,2996.0,9226.0,4421.8,51018.4,16.0,4.0,62.0,23.0,3071.5,11.0,5.0,3.0,23.0,14.0,12.0,24.0,1066.0,81.0
255358,3.0,8.0,90.0,1026627.86474,490721.0,2388.5,77.0,2350.28268652,1800.0,12464.0,4284.0,64978.6,25.0,10.0,58.0,23.0,2485.5,14.0,5.0,12.0,12.0,23.0,8.0,32.0,722.0,91.0
35134,5.0,7.0,89.0,471756.657694,453903.0,2026.0,84.0,4436.80099949,1974.0,10000.5,4199.1,55786.7,27.0,14.0,62.0,20.0,1974.0,20.0,12.0,5.0,9.0,16.0,18.0,28.0,354.0,90.0
287651,2.0,6.0,118.0,370752.730509,624047.0,1621.0,113.0,1526.32049643,1437.0,12120.0,4753.0,34306.0,26.0,8.0,83.0,21.0,1067.0,32.0,11.0,9.0,13.0,33.0,11.0,31.0,646.0,119.0
155691,0.0,10.0,66.0,222063.862011,282262.0,2302.0,63.0,4566.09623629,2320.0,33200.0,5355.0,68929.8,8.0,3.0,50.0,21.0,2207.0,28.0,0.0,1.0,20.0,10.0,3.0,31.0,481.0,67.0
231306,0.0,1.0,14.0,33058.80989,102385.0,944.0,12.0,2451.62574266,895.5,68298.0,5407.6,460884.4,8.0,4.0,12.0,10.0,944.0,2.0,0.0,0.0,1.0,5.0,4.0,21.0,29.0,15.0
200948,0.0,10.0,62.0,373098.484226,485239.0,2344.5,54.0,5035.61681405,1764.0,15340.0,4315.0,90026.8,19.0,13.0,50.0,22.0,2085.0,4.0,1.0,7.0,11.0,19.0,11.0,31.0,460.0,63.0
46747,5.0,14.0,128.0,891592.576808,559444.0,1972.5,115.0,6684.03823553,1800.0,10203.0,4437.0,42923.0,29.0,18.0,81.0,22.0,2148.0,21.0,8.0,5.0,25.0,34.0,12.0,31.0,664.0,129.0
235220,0.0,3.0,26.0,63487.4305524,210244.0,3931.5,22.0,2244.28389879,4416.5,52996.0,4294.8,270574.0,5.0,3.0,22.0,16.0,3174.0,1.0,0.0,6.0,9.0,5.0,1.0,31.0,435.0,27.0
47775,0.0,4.0,20.0,342961.47893,156150.0,2040.5,16.0,713.501149953,2040.5,58000.0,4500.0,396903.0,6.0,3.0,12.0,12.0,2177.5,1.0,0.0,0.0,6.0,7.0,2.0,31.0,129.0,21.0
127791,0.0,5.0,99.0,1790692.26559,393504.0,2512.0,91.0,16240.686206,2285.0,12140.5,4092.8,51166.9,23.0,14.0,63.0,21.0,2184.0,22.0,4.0,0.0,29.0,18.0,11.0,31.0,563.0,100.0
137388,10.0,8.0,117.0,1316787.3664,568404.0,3015.0,98.0,7481.10904455,2650.0,12596.5,4740.2,35324.9,32.0,21.0,79.0,23.0,2602.0,18.0,14.0,2.0,31.0,20.0,9.0,31.0,1168.0,118.0
161525,0.0,21.0,130.0,1501274.14166,668701.0,2825.0,122.0,9238.42476965,2742.5,7609.0,4146.6,40697.2,29.0,13.0,88.0,23.0,2941.0,2.0,0.0,33.0,30.0,37.0,14.0,31.0,1244.0,131.0
64113,2.0,7.0,65.0,342902.913675,261453.0,2160.0,61.0,3849.19808133,2256.0,31751.5,5060.4,71001.4,10.0,4.0,47.0,19.0,1800.0,20.0,2.0,0.0,8.0,23.0,5.0,31.0,347.0,66.0
290034,0.0,4.0,51.0,259307.532995,713921.0,8842.0,37.0,9686.01993177,8346.0,28956.0,7342.2,78959.1,9.0,7.0,35.0,22.0,8013.0,10.0,5.0,1.0,3.0,16.0,1.0,31.0,184.0,52.0
308353,0.0,7.0,64.0,274272.107305,386193.0,3498.5,46.0,3963.73663942,1582.5,23656.0,5016.2,60125.2,22.0,17.0,55.0,21.0,2531.0,1.0,1.0,2.0,26.0,10.0,4.0,29.0,277.0,65.0
160885,8.0,6.0,96.0,416087.031088,540786.0,2822.5,90.0,4029.57960328,2697.5,13524.0,5164.6,52823.6,13.0,6.0,71.0,21.0,2287.0,16.0,17.0,8.0,20.0,21.0,4.0,31.0,457.0,97.0
139172,1.0,7.0,36.0,85701.4882026,143586.0,885.5,33.0,3692.78351387,825.0,50622.0,9201.2,170436.6,6.0,3.0,27.0,19.0,871.0,1.0,2.0,7.0,10.0,10.0,2.0,31.0,78.0,37.0
193832,0.0,3.0,46.0,1092155.81783,519145.0,8188.5,36.0,10866.3318391,6559.5,25303.0,6472.0,116515.4,14.0,8.0,32.0,21.0,8188.5,8.0,1.0,4.0,11.0,6.0,4.0,31.0,779.0,47.0
329808,0.0,1.0,47.0,137862.979366,183513.0,1723.0,42.0,2847.33624006,1660.0,40871.0,5826.6,131400.0,21.0,13.0,43.0,21.0,1723.0,0.0,0.0,17.0,3.0,2.0,17.0,31.0,74.0,48.0
6777,0.0,1.0,26.0,188165.652739,125286.0,1022.0,23.0,8467.99848895,1144.0,34960.0,7102.0,304613.6,8.0,5.0,12.0,11.0,1488.0,7.0,2.0,2.0,0.0,7.0,4.0,31.0,121.0,27.0
19517,0.0,3.0,41.0,448582.581965,506926.0,8722.0,31.0,12996.0627245,7612.0,34588.5,12701.5,155541.1,7.0,6.0,33.0,19.0,7612.0,3.0,1.0,0.0,15.0,5.0,2.0,31.0,66.0,42.0
279105,0.0,3.0,39.0,418464.07061,411320.0,6972.0,31.0,9206.63080427,6072.0,32039.5,4310.4,157867.9,10.0,4.0,20.0,19.0,9688.5,8.0,3.0,1.0,6.0,10.0,2.0,30.0,100.0,40.0
79145,0.0,6.0,48.0,412862.92863,343487.0,4259.0,43.0,7558.77981276,3866.0,17910.0,4021.0,145411.0,8.0,5.0,43.0,19.0,4500.0,4.0,1.0,1.0,17.0,15.0,2.0,31.0,304.0,49.0
247417,0.0,0.0,27.0,258380.199553,1446884.0,52151.0,13.0,10896.338902,5365.0,21751.5,4816.7,80453.7,2.0,1.0,23.0,22.0,51783.0,1.0,0.0,2.0,4.0,3.0,3.0,29.0,278.0,28.0
65800,4.0,6.0,58.0,6776536.59591,952817.0,3188.0,54.0,16036.8859205,2906.5,19914.0,4766.0,66263.0,13.0,7.0,44.0,24.0,2925.5,12.0,9.0,1.0,3.0,15.0,9.0,24.0,655.0,59.0
33163,0.0,0.0,14.0,82242.0338989,1879238.0,141672.0,11.0,4972.59264157,172833.0,42328.0,7786.2,116634.0,2.0,1.0,10.0,18.0,141672.0,2.0,0.0,0.0,3.0,2.0,3.0,30.0,137.0,15.0
229491,7.0,1.0,44.0,305490.636711,222033.0,1800.0,41.0,3413.42071601,1800.0,30600.0,6288.2,151594.0,7.0,5.0,27.0,16.0,1800.0,14.0,10.0,0.0,7.0,6.0,3.0,31.0,218.0,45.0
292670,0.0,1.0,32.0,635958.182519,537870.0,3028.5,29.0,23524.8312292,2700.0,47980.0,5593.0,194729.8,14.0,7.0,26.0,21.0,2835.5,1.0,0.0,1.0,8.0,8.0,10.0,28.0,153.0,33.0
104940,2.0,3.0,85.0,817420.977281,758291.0,3714.0,71.0,3175.25675043,2700.0,11571.0,4496.1,56673.5,16.0,7.0,63.0,21.0,4630.0,15.0,9.0,5.0,18.0,14.0,7.0,31.0,739.0,86.0
94864,6.0,8.0,95.0,649774.763727,398340.0,1800.0,90.0,6209.00127746,1800.0,16706.0,5154.9,52118.9,20.0,8.0,69.0,21.0,2084.0,6.0,22.0,3.0,17.0,29.0,9.0,31.0,487.0,96.0
207366,0.0,0.0,5.0,0.0,228232.0,11785.0,2.0,0.0,65274.0,503435.0,5864.0,599832.0,2.0,2.0,5.0,9.0,11785.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,22.0,6.0
237190,0.0,1.0,17.0,267828.96843,406771.0,14400.0,12.0,4276.45902722,14643.5,36844.5,13680.0,556223.0,4.0,4.0,15.0,15.0,14400.0,1.0,2.0,5.0,1.0,2.0,1.0,31.0,28.0,18.0
325636,1.0,4.0,36.0,60941.2846743,231195.0,2823.5,31.0,358.948342701,2701.0,45736.0,4500.0,166121.8,10.0,6.0,25.0,18.0,3089.0,7.0,4.0,0.0,2.0,9.0,3.0,31.0,205.0,37.0
86328,0.0,0.0,3.0,0.0,33475.0,13124.0,0.0,0.0,0.0,431984.0,256831.0,597669.0,3.0,2.0,3.0,6.0,13124.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0
159264,0.0,6.0,59.0,2233333.09995,336649.0,1800.0,53.0,5528.78076906,1800.0,32584.5,5082.1,71281.7,8.0,4.0,43.0,21.0,1800.0,22.0,2.0,1.0,19.0,4.0,4.0,31.0,428.0,60.0
108150,0.0,3.0,33.0,113424.667359,335356.0,4346.0,22.0,3163.3322065,3741.0,49289.5,4566.0,170731.5,11.0,6.0,24.0,19.0,3854.5,3.0,1.0,0.0,2.0,13.0,2.0,31.0,200.0,34.0
323906,0.0,8.0,49.0,374604.670657,461957.0,3930.0,40.0,5436.6652239,3510.5,18910.0,5033.7,124110.5,13.0,8.0,39.0,22.0,3930.0,3.0,0.0,0.0,13.0,21.0,2.0,31.0,344.0,50.0
190977,0.0,7.0,59.0,259331.685645,507184.0,4208.0,51.0,3007.89726634,3136.0,13969.5,3814.1,86391.6,18.0,8.0,33.0,20.0,4537.0,12.0,2.0,2.0,9.0,14.0,8.0,31.0,270.0,60.0
16503,9.0,12.0,53.0,210033.512769,335799.0,1367.0,50.0,4457.24863455,1161.0,36733.0,8114.0,96929.0,6.0,4.0,35.0,20.0,1483.0,5.0,19.0,1.0,4.0,14.0,5.0,31.0,187.0,54.0
216297,5.0,4.0,73.0,1722166.63962,622693.0,4352.0,63.0,17479.2242247,3620.0,15364.0,4630.0,62306.0,26.0,13.0,53.0,22.0,4429.0,14.0,7.0,0.0,3.0,23.0,15.0,31.0,395.0,74.0
84911,0.0,13.0,68.0,247330.371622,235419.0,1800.0,65.0,4339.76229895,1800.0,28800.0,4142.0,65211.0,14.0,8.0,48.0,20.0,1736.5,25.0,0.0,1.0,17.0,11.0,9.0,31.0,208.0,69.0
16959,0.0,3.0,37.0,1243194.18175,296724.0,1800.0,29.0,8511.36673424,1800.0,37115.0,4500.0,166841.5,17.0,9.0,25.0,19.0,1800.0,7.0,1.0,0.0,1.0,12.0,7.0,31.0,356.0,38.0
333416,3.0,2.0,34.0,635099.891119,2004528.0,2166.0,33.0,6458.42261742,2128.0,14525.0,4485.2,44658.8,10.0,4.0,17.0,27.0,1235.0,5.0,4.0,4.0,4.0,6.0,8.0,10.0,304.0,35.0
271232,0.0,2.0,17.0,151054.76184,125819.0,2529.0,13.0,1266.08656181,2563.0,78704.0,6422.4,357178.9,7.0,5.0,13.0,13.0,2154.0,3.0,0.0,0.0,2.0,4.0,4.0,31.0,55.0,18.0
33978,0.0,4.0,60.0,632361.77832,295839.0,3228.5,54.0,16830.8210326,2873.0,27049.0,4034.2,65969.8,17.0,14.0,51.0,22.0,3287.0,5.0,0.0,0.0,29.0,6.0,12.0,31.0,314.0,61.0
95757,0.0,3.0,27.0,143816.526979,251978.0,3607.0,20.0,2505.05268101,3205.0,52371.5,6872.3,242225.6,14.0,8.0,15.0,15.0,3474.0,4.0,0.0,1.0,5.0,7.0,3.0,31.0,128.0,28.0
116767,2.0,11.0,127.0,694198.418999,780618.0,2542.0,115.0,7206.61658449,1800.0,9798.5,4498.0,37875.6,25.0,15.0,82.0,23.0,1866.5,21.0,9.0,5.0,33.0,23.0,13.0,31.0,976.0,128.0
65497,0.0,4.0,56.0,1961190.01522,735999.0,6270.5,51.0,32814.1788274,5881.0,19228.0,4500.0,79896.4,9.0,3.0,43.0,24.0,6847.0,2.0,0.0,14.0,13.0,16.0,5.0,29.0,951.0,57.0
239005,1.0,0.0,20.0,59509.0784518,282109.0,8555.5,15.0,2163.4084928,8576.0,61983.0,5993.6,467126.4,4.0,4.0,14.0,13.0,7886.0,9.0,3.0,0.0,0.0,0.0,2.0,30.0,46.0,21.0
122459,1.0,0.0,28.0,1996591.62327,163942.0,1800.0,23.0,6777.57096003,1800.0,25200.0,3868.0,233710.0,10.0,6.0,17.0,14.0,2641.0,9.0,2.0,1.0,2.0,2.0,6.0,31.0,124.0,29.0
139370,1.0,2.0,68.0,242225.872887,871546.0,7810.5,62.0,2809.18637267,7324.0,12538.0,5016.0,68731.0,10.0,4.0,50.0,20.0,8797.5,16.0,5.0,5.0,10.0,13.0,5.0,31.0,211.0,69.0
106537,0.0,4.0,51.0,214381.345596,650299.0,7204.0,40.0,2157.15933792,5155.0,15724.5,4729.1,99494.1,7.0,4.0,34.0,18.0,7450.5,15.0,5.0,4.0,6.0,7.0,3.0,31.0,581.0,52.0
73293,3.0,7.0,67.0,468478.236514,1471228.0,1644.0,62.0,4787.55872389,1624.5,12714.0,4421.2,39318.6,11.0,6.0,39.0,26.0,1800.0,15.0,8.0,9.0,11.0,10.0,5.0,17.0,611.0,68.0
313676,15.0,7.0,94.0,640799.565147,357834.0,1799.5,87.0,8210.82797456,1799.0,21451.0,4500.6,48991.8,14.0,5.0,61.0,22.0,1463.0,16.0,26.0,16.0,2.0,18.0,8.0,31.0,499.0,95.0
309821,0.0,0.0,4.0,0.0,248825.0,900.0,1.0,0.0,246136.0,445300.0,257521.0,603720.0,3.0,3.0,3.0,6.0,900.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,5.0
91016,0.0,1.0,32.0,205977.926896,280954.0,3874.0,23.0,8361.18797826,3936.0,55762.0,5896.2,203430.2,10.0,8.0,20.0,17.0,3432.5,8.0,2.0,0.0,0.0,7.0,3.0,31.0,316.0,33.0
304530,0.0,3.0,62.0,1100546.84496,360143.0,1800.0,54.0,6606.53537166,1789.0,28800.0,5301.8,73033.0,17.0,9.0,50.0,24.0,1825.0,17.0,1.0,2.0,12.0,10.0,10.0,31.0,486.0,63.0
80522,1.0,9.0,90.0,596576.194177,383977.0,1800.0,79.0,1690.03945863,1800.0,23400.0,4161.0,51134.2,29.0,18.0,59.0,24.0,1800.0,13.0,2.0,13.0,16.0,11.0,17.0,31.0,385.0,91.0
309794,0.0,4.0,50.0,517139.872921,182225.0,856.0,47.0,11566.3594998,760.0,43451.0,22292.2,78897.4,5.0,3.0,40.0,21.0,895.0,15.0,0.0,7.0,11.0,11.0,3.0,31.0,240.0,51.0
279937,0.0,2.0,18.0,45076.3239015,144658.0,3419.0,13.0,3526.73279406,3019.0,76503.0,8006.0,358236.0,6.0,4.0,9.0,12.0,3913.0,1.0,0.0,0.0,3.0,7.0,2.0,31.0,108.0,19.0
230515,3.0,3.0,64.0,269986.698198,220088.0,970.0,60.0,4761.7726204,888.0,26030.0,7356.2,78851.4,21.0,15.0,36.0,17.0,1184.5,11.0,8.0,1.0,13.0,8.0,16.0,31.0,200.0,65.0
39051,0.0,0.0,13.0,34334.4525438,404933.0,1116.0,11.0,2865.12742832,1040.0,76102.0,4896.5,519725.5,9.0,4.0,11.0,12.0,1116.0,0.0,0.0,0.0,1.0,4.0,6.0,30.0,18.0,14.0
210884,0.0,0.0,38.0,194061.724806,180889.0,1977.0,32.0,5515.54412499,1198.5,41394.0,30977.0,161136.0,17.0,16.0,33.0,19.0,2081.0,2.0,0.0,14.0,3.0,0.0,12.0,31.0,135.0,39.0
37373,13.0,7.0,101.0,801920.579083,804485.0,4428.0,90.0,4275.36042134,3858.5,13127.5,5087.7,47050.7,14.0,9.0,70.0,23.0,4534.0,21.0,22.0,6.0,15.0,16.0,3.0,31.0,991.0,102.0
231653,0.0,5.0,65.0,518002.611006,386791.0,2850.0,55.0,1195.2342665,1800.0,13992.5,4061.4,77102.8,27.0,11.0,52.0,21.0,3182.0,7.0,0.0,1.0,4.0,24.0,12.0,31.0,538.0,66.0
48981,1.0,12.0,44.0,1064251.23082,180668.0,1320.5,41.0,4975.33026067,1199.0,13613.0,5513.6,91414.4,10.0,5.0,33.0,14.0,1199.0,11.0,1.0,1.0,9.0,10.0,5.0,25.0,271.0,45.0
164123,0.0,2.0,21.0,74921.0755714,173256.0,2137.0,18.0,1292.64102224,1836.0,96445.0,7881.9,281855.6,7.0,3.0,10.0,13.0,2636.5,2.0,0.0,0.0,4.0,6.0,4.0,31.0,43.0,22.0
254956,0.0,2.0,33.0,420524.944037,203368.0,1822.0,29.0,4609.2120691,2700.0,20406.5,4367.0,255784.5,10.0,6.0,17.0,13.0,1822.0,6.0,1.0,2.0,4.0,9.0,5.0,31.0,352.0,34.0
282169,1.0,1.0,56.0,248467.217433,786073.0,13612.5,41.0,3990.45122054,7603.0,15798.0,6517.0,81750.2,11.0,5.0,32.0,20.0,13612.5,11.0,10.0,1.0,3.0,10.0,3.0,31.0,212.0,57.0
246646,4.0,7.0,61.0,309923.653747,943504.0,2317.0,57.0,2794.32850658,2317.0,14957.0,4025.2,77676.5,10.0,6.0,35.0,22.0,1968.0,12.0,6.0,9.0,11.0,10.0,6.0,24.0,779.0,62.0
147162,0.0,0.0,15.0,25722.9447705,163543.0,3655.0,11.0,0.0,6043.0,157167.0,6389.2,351697.5,9.0,6.0,10.0,12.0,2684.0,1.0,1.0,0.0,0.0,4.0,5.0,31.0,48.0,16.0
241202,1.0,0.0,71.0,421257.050322,1243546.0,13253.0,52.0,6399.37922332,8714.5,14546.5,5900.1,40034.5,11.0,6.0,44.0,24.0,12813.0,10.0,9.0,20.0,5.0,3.0,4.0,31.0,388.0,72.0
23626,1.0,8.0,82.0,1855999.53122,431381.0,2094.0,74.0,1578.79783012,1911.0,24121.0,4944.2,49650.6,16.0,10.0,54.0,23.0,1911.0,14.0,3.0,5.0,21.0,11.0,7.0,31.0,489.0,83.0
105700,8.0,13.0,102.0,449951.504931,1188498.0,3314.0,99.0,2162.07415368,3306.0,12299.0,4484.4,31556.6,19.0,4.0,72.0,24.0,3314.0,5.0,24.0,18.0,14.0,30.0,5.0,24.0,1331.0,103.0
153517,0.0,0.0,13.0,131341.286835,123462.0,2700.0,8.0,17603.7013854,4330.5,167135.5,4878.0,465517.0,8.0,6.0,7.0,12.0,2627.0,2.0,1.0,0.0,0.0,1.0,4.0,31.0,36.0,14.0
142641,0.0,8.0,68.0,683198.357469,471402.0,3551.0,56.0,7697.950271,2657.0,16176.0,4586.0,66762.0,27.0,16.0,52.0,23.0,2700.0,6.0,1.0,0.0,18.0,18.0,9.0,31.0,466.0,69.0
137487,1.0,21.0,64.0,748587.025564,314013.0,2406.5,60.0,16361.1347744,2120.5,23908.0,6343.2,72091.4,7.0,5.0,50.0,21.0,2702.5,21.0,6.0,3.0,11.0,12.0,4.0,31.0,219.0,65.0
227694,0.0,1.0,21.0,1385555.69865,298025.0,5307.0,11.0,1779.87717571,5307.0,75629.5,4375.4,272779.9,6.0,5.0,12.0,16.0,4004.0,6.0,0.0,0.0,4.0,0.0,1.0,31.0,348.0,22.0
283574,3.0,9.0,101.0,1648336.65537,541272.0,3242.0,91.0,6358.07030807,2779.0,12409.0,4277.7,54006.5,22.0,10.0,69.0,22.0,3242.0,15.0,6.0,9.0,21.0,30.0,8.0,31.0,1281.0,102.0
27985,2.0,2.0,86.0,1099895.79867,1265174.0,9444.0,65.0,4562.22665284,7959.0,11939.0,4339.6,31074.0,14.0,10.0,59.0,24.0,9012.0,15.0,10.0,13.0,16.0,5.0,5.0,31.0,3375.0,87.0
71784,0.0,7.0,59.0,87098.6591276,449446.0,4226.0,50.0,1013.9398342,3664.0,14655.5,4197.5,80161.6,19.0,14.0,45.0,22.0,6266.0,1.0,0.0,0.0,16.0,24.0,8.0,31.0,709.0,60.0
22956,2.0,7.0,39.0,190857.302738,202230.0,1824.0,34.0,2007.95798535,2574.0,12672.5,3760.6,200279.1,18.0,9.0,28.0,16.0,1800.0,5.0,3.0,0.0,3.0,13.0,8.0,31.0,174.0,40.0
