Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,9.0,,,,2.0,,,1.0,,2.0,,,2.0,14.0,1.0,2.0,,,,,,1.0,1.0,,,,4.0,7.0,,,,,3.0,,,,,,,,,,,13.0,1.0,,,1.0,2.0,1.0,3.0,1.0,,,4.0,5.0,13.0,,5.0,,,,1.0,,,,1.0,,,,8.0,3.0,1.0,,,,4.0,42326
,1.0,,7.0,28.0,,3.0,8.0,2.0,,,3.0,,,,8.0,45.0,,2.0,2.0,5.0,,4.0,,,23.0,,2.0,,10.0,,,,,,,,,,,,3.0,,1.0,,,4.0,,1.0,2.0,3.0,14.0,2.0,,,8.0,4.0,48.0,,,,4.0,,2.0,2.0,2.0,2.0,,,6.0,,,,4.0,,2.0,1.0,,,,239034
3.0,,,2.0,6.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,5.0,,,,7.0,,,,,,,,,,,,,,,,,,,121602
,,,4.0,,,,2.0,,,,1.0,,,1.0,9.0,6.0,,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,10.0,,1.0,,,,,1.0,,,,,,5.0,,,,3.0,,,2.0,,,1.0,7.0,3.0,,,,2.0,,2.0,,,,,207256
,4.0,,,2.0,,4.0,1.0,,,,,,,,11.0,26.0,,,,,,,1.0,15.0,,,,,25.0,,,,,,,,,,7.0,,,,1.0,5.0,,2.0,,,,5.0,4.0,,,2.0,,,3.0,,,4.0,,,,1.0,1.0,8.0,,,,,,,15.0,,2.0,6.0,,,,301774
,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,80922
,,,2.0,1.0,,,11.0,,,,,,,,13.0,16.0,,,,,,,2.0,,,,2.0,,3.0,4.0,,,,,,,,,,,1.0,,,,,5.0,,,1.0,,14.0,,,2.0,2.0,6.0,28.0,29.0,,,11.0,,,,,,6.0,,4.0,,,,4.0,,,3.0,,,,91321
,,,,2.0,,,1.0,1.0,,,,,,,1.0,17.0,,,2.0,,,4.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,,,,3.0,7.0,,5.0,,,,,,,,,,,,,1.0,,2.0,1.0,,,,178040
,,,,3.0,1.0,1.0,8.0,,,,2.0,,,,4.0,17.0,,,,,,,,,,,3.0,,13.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,3.0,3.0,,,,,,4.0,,,4.0,4.0,,,,,,,2.0,,,,1.0,3.0,,,2.0,,,1.0,171326
2.0,,,9.0,5.0,,,4.0,,,1.0,,,,,3.0,16.0,,2.0,1.0,,,,,,7.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,7.0,,,,2.0,5.0,53.0,,,,1.0,,,,2.0,,,,,,,,8.0,,,2.0,1.0,,,208580
,,,1.0,10.0,,,,,,,,,,,1.0,,,,,,,,,,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,116.0,,,,4.0,1.0,,,,,,,1.0,,,,5.0,,,,,,2.0,109066
,,,13.0,14.0,,1.0,10.0,,2.0,,4.0,1.0,,,9.0,57.0,,2.0,1.0,1.0,,1.0,,15.0,,,7.0,,11.0,1.0,,,,,,,,,,,3.0,,1.0,,,8.0,2.0,1.0,,18.0,7.0,,,1.0,11.0,4.0,48.0,,,,16.0,14.0,,,,9.0,,,,,,2.0,5.0,2.0,1.0,2.0,,,,218593
,,4.0,20.0,21.0,,,10.0,,,,1.0,,,,31.0,29.0,,,3.0,,,,,1.0,,,1.0,,4.0,,,,,,,,,,,,1.0,,2.0,,,1.0,7.0,,,1.0,13.0,,,1.0,7.0,1.0,12.0,,,,4.0,,,,,1.0,,,,,,,17.0,,2.0,4.0,,3.0,,266250
,,3.0,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,212661
,,13.0,11.0,4.0,,,2.0,,,1.0,,,,5.0,3.0,37.0,,10.0,,,,,,4.0,3.0,,3.0,,9.0,1.0,,4.0,,,1.0,,,1.0,12.0,,,,,2.0,,5.0,,9.0,2.0,,15.0,,,1.0,4.0,,9.0,,2.0,1.0,,6.0,2.0,,,1.0,,11.0,50.0,,25.0,,22.0,,3.0,,,1.0,3.0,82455
,,1.0,11.0,37.0,2.0,,12.0,,2.0,,2.0,,,1.0,22.0,40.0,,1.0,,,,,,1.0,,1.0,7.0,,7.0,1.0,,,1.0,,7.0,2.0,,,,,,,1.0,5.0,,5.0,2.0,2.0,,2.0,11.0,,,,,1.0,66.0,13.0,3.0,,8.0,,,,,1.0,,,,2.0,1.0,,25.0,5.0,1.0,2.0,,,,263198
,,,,3.0,,,,,,,,,,,1.0,4.0,,,,,,,,4.0,,,,,21.0,,,,,,,,,,,,,,,,,4.0,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,162998
,,,17.0,15.0,,2.0,8.0,,,2.0,1.0,,,,6.0,7.0,,,,2.0,1.0,,1.0,,2.0,,30.0,1.0,6.0,,,,2.0,,,,,,,,4.0,,,,,1.0,3.0,,,7.0,5.0,,1.0,9.0,9.0,3.0,30.0,,18.0,4.0,8.0,,,,1.0,3.0,,,,,,,4.0,,,,,,,63267
,3.0,7.0,6.0,21.0,,,6.0,,3.0,1.0,,,,1.0,20.0,36.0,,,,,,,,1.0,2.0,,1.0,1.0,9.0,,,,,,6.0,,2.0,,13.0,,2.0,,1.0,,,10.0,,,,,5.0,,7.0,1.0,,3.0,15.0,8.0,,,8.0,,,,,,,,,,,,3.0,4.0,3.0,1.0,,,,254117
,,,,6.0,,,3.0,,,1.0,,,,,3.0,5.0,,,,3.0,,,,2.0,,,,,21.0,,,,3.0,1.0,,,,,,,,,,,,9.0,,1.0,,,1.0,,,,,,,,,7.0,,,7.0,,5.0,,,,,,,,,,,,,,,213795
,,,6.0,4.0,,,16.0,,,,,,,,42.0,15.0,,2.0,,,,,,,2.0,,17.0,,14.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,4.0,,3.0,1.0,5.0,21.0,26.0,7.0,10.0,7.0,9.0,,,,5.0,,1.0,,,1.0,,,4.0,,,,,,,289720
,,,3.0,2.0,,,10.0,,,3.0,,,1.0,,15.0,14.0,1.0,,,,,,,3.0,1.0,,1.0,,4.0,,,,,,7.0,,,,,,,,,1.0,2.0,8.0,1.0,,,2.0,5.0,,,2.0,,3.0,17.0,2.0,,,7.0,,,,,1.0,,,,,,,11.0,,1.0,5.0,,,1.0,157380
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,95042
7.0,,3.0,12.0,27.0,,1.0,10.0,,,,1.0,,1.0,,17.0,26.0,1.0,,,,,2.0,,1.0,,2.0,2.0,2.0,11.0,1.0,,,,,1.0,,,1.0,,,,5.0,1.0,,,3.0,,1.0,1.0,3.0,18.0,,,1.0,8.0,1.0,26.0,,,,3.0,,1.0,,7.0,,2.0,,,,,2.0,12.0,,4.0,2.0,,,,24081
,,,3.0,,,,3.0,,,1.0,,,,,,4.0,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,311978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,23160
,4.0,,10.0,7.0,,,4.0,,,1.0,,,,1.0,5.0,4.0,,,,,,,,,9.0,,,,4.0,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,3.0,,,4.0,8.0,,,1.0,23.0,,6.0,,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,133477
,,1.0,,1.0,,,1.0,,,,,,,,1.0,2.0,,,,2.0,,,,3.0,,,,,12.0,,,,,,,,,,,,,,,,,6.0,,3.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,145077
3.0,1.0,1.0,24.0,34.0,,,9.0,,,,1.0,1.0,,,7.0,49.0,,2.0,,,,1.0,,3.0,9.0,,1.0,,8.0,,,2.0,3.0,,,1.0,,3.0,1.0,,,,1.0,,,3.0,1.0,1.0,,,12.0,,,1.0,,4.0,29.0,7.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,3.0,2.0,,,,120167
,,,,3.0,,,15.0,,,,,,,,17.0,11.0,,,,,,7.0,,24.0,,,6.0,,17.0,,,,,,,,,,5.0,,,,,,,2.0,3.0,,,20.0,7.0,,1.0,2.0,1.0,21.0,122.0,,14.0,,49.0,,,,,,,,,,1.0,,2.0,,3.0,1.0,,,7.0,234855
4.0,,,6.0,3.0,,,4.0,,,1.0,,1.0,1.0,,,12.0,2.0,,,,,,,2.0,1.0,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,2.0,,,,1.0,5.0,,3.0,,4.0,1.0,4.0,,,,1.0,,,1.0,,2.0,,,,,,,2.0,,,2.0,,,,135736
1.0,,,9.0,10.0,,4.0,2.0,1.0,,,8.0,,,,12.0,52.0,,,,,,,,,6.0,,,12.0,12.0,,,,,,,,,,,,4.0,,,,,1.0,1.0,3.0,,1.0,1.0,,,3.0,,9.0,68.0,1.0,,,7.0,,,,2.0,,,,8.0,1.0,,10.0,35.0,3.0,5.0,8.0,,,7.0,183857
,,,5.0,7.0,,,10.0,,,1.0,,,,,9.0,16.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,34.0,,,,,,,,,,8.0,,1.0,,,2.0,,7.0,1.0,2.0,,18.0,5.0,,,,1.0,,5.0,,,,1.0,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,34926
,1.0,4.0,12.0,11.0,,,2.0,,,1.0,1.0,,6.0,,7.0,22.0,,,,,,,,,,,11.0,,40.0,,,,,,11.0,,2.0,,,1.0,2.0,,,1.0,,5.0,,1.0,,6.0,16.0,,,4.0,10.0,,13.0,,,6.0,5.0,2.0,,1.0,,,,,,,,,1.0,,,3.0,,10.0,10.0,13303
6.0,,3.0,24.0,15.0,,,9.0,,,1.0,1.0,,,,7.0,22.0,,2.0,,2.0,,,,,4.0,,1.0,,7.0,,,,,,,,,,1.0,,4.0,,,,,,1.0,1.0,,1.0,11.0,,6.0,,7.0,2.0,16.0,14.0,,,1.0,,,,,,1.0,,,,,,8.0,8.0,1.0,1.0,,,1.0,283073
3.0,,1.0,4.0,2.0,,,10.0,,,,3.0,,,,7.0,15.0,,,,,,2.0,,,4.0,2.0,,,15.0,,,,,,,,,,,,4.0,,,1.0,,5.0,3.0,3.0,1.0,,,,1.0,2.0,,14.0,10.0,4.0,,,2.0,1.0,,,1.0,,2.0,,,,,,3.0,,3.0,,,,,194771
,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,100181
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10582
,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,333455
,,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,1.0,122973
,,,6.0,2.0,,,1.0,,,,,,,,5.0,22.0,,,,,,,,,6.0,,12.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,7.0,2.0,,,,,6.0,9.0,,,,,,1.0,1.0,,,,,,,7.0,,3.0,,4.0,11.0,,,,230505
,,,5.0,5.0,,,24.0,,,1.0,,,,,12.0,44.0,,,,,,1.0,,2.0,,1.0,8.0,,17.0,9.0,,1.0,,1.0,,2.0,,1.0,,1.0,4.0,,,2.0,,8.0,3.0,1.0,,15.0,20.0,,1.0,9.0,15.0,,13.0,,,1.0,7.0,8.0,,4.0,3.0,2.0,1.0,,,,2.0,,16.0,,2.0,8.0,,3.0,15.0,151035
,,,3.0,1.0,,,1.0,,,1.0,2.0,,,,7.0,20.0,,1.0,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,3.0,1.0,10.0,25.0,,,,,,,,,,,,,,,,2.0,,3.0,1.0,,,,98170
,,,1.0,,,,,,,,,,,,4.0,2.0,,,,2.0,,,,,3.0,1.0,2.0,,3.0,,,,,3.0,,,,,2.0,,,,,3.0,,1.0,,3.0,,5.0,5.0,,,,,,2.0,,,,,6.0,1.0,,,,,,,,2.0,,7.0,,,,,,,228553
,,,,,,18.0,6.0,,,,1.0,,,,3.0,30.0,,1.0,,,,,,,,,,1.0,8.0,,,,,,3.0,,,,,,,,,2.0,,,,2.0,,,5.0,2.0,,2.0,,,4.0,,,,3.0,,,2.0,1.0,1.0,2.0,,,,,,4.0,,7.0,2.0,,,,307270
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,221668
,,,,4.0,,,2.0,,,,,,,,7.0,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,2.0,,1.0,2.0,,,,212432
,,,,1.0,,,,,,,,,,,5.0,26.0,,,,,,,1.0,,,1.0,1.0,,7.0,,,,,,,,,4.0,,,,,,,,3.0,1.0,,,,,,,,,38.0,13.0,,4.0,,,,,,2.0,,,,,,,,9.0,,3.0,6.0,,,,202266
,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,6.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,101801
,1.0,,2.0,4.0,,,6.0,,,,6.0,6.0,,,6.0,37.0,,1.0,,,,,,10.0,2.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,1.0,,,,3.0,12.0,,2.0,2.0,5.0,4.0,16.0,2.0,,,6.0,,,,,1.0,,,,,,,4.0,,2.0,1.0,,,,332176
,,,,,,,,,,,,,,,,7.0,,,,4.0,,,,1.0,2.0,,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,1.0,2.0,,1.0,,1.0,2.0,,,,,,4.0,,,,,,,,,1.0,,,1.0,,3.0,,4.0,,1.0,1.0,3.0,,,5657
1.0,,,,6.0,,,14.0,,,,1.0,,,,9.0,18.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,12.0,,,,,1.0,,,,,7.0,,1.0,,,,15.0,,1.0,,,1.0,,,,1.0,,,,,,,5.0,,5.0,,,,,243356
,,,8.0,17.0,,4.0,16.0,,,2.0,3.0,,,,13.0,28.0,1.0,,,,,4.0,,,,,3.0,1.0,15.0,,,,,,,1.0,,,,,,,,,,3.0,13.0,,,10.0,15.0,,1.0,2.0,3.0,5.0,33.0,17.0,2.0,,6.0,,,,4.0,,,,,10.0,,,7.0,,1.0,3.0,,,,69338
,2.0,2.0,3.0,4.0,,1.0,2.0,,,,1.0,,,1.0,2.0,16.0,,,,2.0,6.0,,,,,,1.0,,5.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,4.0,,1.0,,7.0,,,,11.0,1.0,18.0,,,4.0,3.0,,3.0,,,1.0,,,,,,,6.0,,1.0,1.0,,,1.0,139355
,,2.0,7.0,5.0,,1.0,9.0,,,,1.0,9.0,,1.0,10.0,10.0,,1.0,,4.0,,1.0,,,27.0,,2.0,,5.0,,,,1.0,,,,,,,,2.0,,,,,,,3.0,,,,,1.0,,2.0,3.0,18.0,4.0,2.0,,,,,2.0,,,,,1.0,,,,6.0,1.0,8.0,1.0,,,,31278
,,,1.0,,,,2.0,,,1.0,,,,,5.0,10.0,,,,,,,,,,,,,3.0,,,,,,6.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,15.0,2.0,,,,,,3.0,,,,,,,,,5.0,,,1.0,,,,310372
,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81513
,,3.0,14.0,8.0,,,2.0,,1.0,,1.0,9.0,,,10.0,19.0,,9.0,,,,,,2.0,,2.0,2.0,,14.0,,1.0,,,,,,,,,3.0,1.0,,1.0,1.0,,1.0,,3.0,,7.0,5.0,,,,,1.0,5.0,,,,9.0,,,1.0,3.0,,2.0,,,2.0,,,2.0,,3.0,2.0,1.0,3.0,,300758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153185
,,,5.0,3.0,,,5.0,,,,1.0,,,,2.0,3.0,,,,,,,,,12.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,3.0,2.0,,,,,,1.0,1.0,,,,,,,,5.0,,,1.0,,,,234672
,,6.0,5.0,2.0,,,9.0,,,,,,,5.0,7.0,20.0,,,,,,,,,11.0,,3.0,,3.0,,,,,,,,,1.0,18.0,,3.0,,,,5.0,1.0,,,,1.0,3.0,,,,1.0,,5.0,5.0,,12.0,,,,,2.0,1.0,,,,,,,6.0,,,,,,1.0,14508
,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,2.0,12.0,,22.0,,1.0,,,,,,,,,3.0,,4.0,,,,,,,,,,1.0,,1.0,,,,1.0,3.0,,,3.0,1.0,2.0,,,2.0,9.0,,,1.0,3.0,,,,2.0,,,,,,,1.0,2.0,,,2.0,,,,252425
1.0,,,15.0,2.0,,3.0,15.0,,,,,,,2.0,13.0,20.0,1.0,,,,,1.0,,1.0,10.0,2.0,38.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,10.0,6.0,,5.0,,4.0,,,,12.0,26.0,31.0,,,,9.0,1.0,2.0,1.0,,1.0,,,1.0,,,,13.0,,2.0,3.0,,,,51938
,,,6.0,6.0,,1.0,4.0,,,,,,,,,,,,,,3.0,,5.0,,1.0,,14.0,1.0,7.0,,,,2.0,,3.0,,,1.0,,,,,,,,,3.0,1.0,17.0,,3.0,,3.0,,,6.0,16.0,,1.0,,,,,,,,,,,13.0,,,,,,,,,,6824
,,,4.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,84483
,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,296908
,7.0,,3.0,1.0,,,4.0,,,,,,,,13.0,27.0,,,,,,2.0,,,,,8.0,,11.0,,,,,,,,,,18.0,,1.0,,,,,3.0,,,1.0,16.0,7.0,,,,7.0,,19.0,,,,7.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,298191
,,,6.0,6.0,,4.0,15.0,,12.0,,,14.0,,,11.0,51.0,,,9.0,,1.0,3.0,,,3.0,,5.0,,2.0,7.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,2.0,6.0,,,1.0,15.0,,2.0,1.0,2.0,7.0,13.0,,,7.0,2.0,2.0,,,1.0,,2.0,,,2.0,2.0,14.0,7.0,,7.0,1.0,,,,7898
1.0,,,7.0,5.0,,,3.0,,,1.0,,,,,4.0,8.0,,,,,,,,,11.0,1.0,,,,3.0,,,,,,,,,,,1.0,,,1.0,,1.0,,4.0,,,3.0,,,1.0,,1.0,9.0,,,1.0,2.0,,,1.0,1.0,,,,17.0,,,,15.0,12.0,3.0,1.0,,,,188910
,,,1.0,,,,5.0,,1.0,,,,,,5.0,4.0,,,1.0,,,,,25.0,,,48.0,,9.0,,,2.0,,1.0,,,,,,,,,,,,,,6.0,,23.0,1.0,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,,263497
,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171792
,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191228
,,,5.0,,,,,,,,11.0,,,,2.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,45781
,,4.0,5.0,12.0,,,2.0,,,,1.0,,,2.0,7.0,26.0,,,,6.0,,,,,9.0,1.0,,1.0,2.0,,2.0,,,7.0,,1.0,,5.0,,,2.0,,,2.0,,1.0,2.0,1.0,,3.0,13.0,,,,5.0,,15.0,,,4.0,2.0,,,,,,,2.0,7.0,,,,11.0,,,3.0,,,1.0,282951
,,,3.0,2.0,,,,,,,1.0,,,,3.0,8.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,6.0,,,5.0,,,,,,2.0,,,6.0,2.0,,,,,,,,5.0,,,,,,4.0,,,,,156428
,,1.0,2.0,,,2.0,18.0,1.0,,1.0,,3.0,,,10.0,3.0,,,,,,,,,11.0,1.0,6.0,,43.0,,,,,,3.0,1.0,,7.0,,,1.0,,,,,1.0,,,,,6.0,3.0,,11.0,,5.0,4.0,7.0,2.0,,2.0,,5.0,1.0,1.0,1.0,,,1.0,,,,6.0,,,1.0,,2.0,,193935
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337643
,,2.0,,10.0,,8.0,9.0,,,,,1.0,,,14.0,31.0,,1.0,,1.0,,,,,4.0,,37.0,3.0,46.0,1.0,,,,,1.0,,1.0,,,,1.0,,,3.0,,4.0,,2.0,,16.0,9.0,,1.0,2.0,1.0,,47.0,,2.0,4.0,15.0,1.0,,2.0,,,,,,,3.0,,1.0,,5.0,,,,4.0,150943
,,4.0,,1.0,,,,,,,,,,1.0,,9.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,7.0,,5.0,,2.0,,10.0,,,,,270218
18.0,,4.0,11.0,22.0,,3.0,10.0,,,,2.0,6.0,,1.0,13.0,30.0,,3.0,,,,1.0,,,8.0,,2.0,,3.0,,,,,,,1.0,,1.0,,,,,,6.0,1.0,,,,1.0,1.0,8.0,,,5.0,8.0,8.0,32.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,,14.0,7.0,2.0,,7.0,12.0,,2.0,,,,,149022
,,,9.0,9.0,,,7.0,1.0,,,4.0,14.0,,,17.0,11.0,,1.0,4.0,1.0,,,,5.0,18.0,,20.0,,13.0,2.0,,,,,,,,,5.0,,,,,1.0,,3.0,1.0,,,4.0,11.0,,5.0,,,11.0,39.0,,4.0,3.0,3.0,1.0,,,1.0,1.0,,,1.0,,,4.0,3.0,,2.0,2.0,14.0,,,282834
,,8.0,18.0,9.0,,7.0,6.0,1.0,,1.0,,,,,9.0,24.0,,,,,,,,,8.0,2.0,1.0,1.0,5.0,,,,,,2.0,,,1.0,1.0,,,,,,,4.0,3.0,,3.0,,,,,4.0,,3.0,5.0,,,,2.0,,,,,,,,1.0,2.0,,4.0,9.0,,,3.0,,,,234079
,,,24.0,,,,3.0,,,,,,,,10.0,20.0,,1.0,,,,,,,,1.0,2.0,,7.0,,,,,,,,,1.0,,,6.0,,,2.0,,7.0,,,,,4.0,,1.0,,,6.0,16.0,,,,2.0,6.0,,2.0,3.0,1.0,,,,,,8.0,10.0,,3.0,12.0,,,1.0,63890
,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,3.0,,2.0,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,281817
,,,2.0,,,4.0,2.0,2.0,,,2.0,8.0,,,3.0,15.0,,,,1.0,,,,,,,1.0,,3.0,,,4.0,,,,,,,,,,,,,,1.0,2.0,,,2.0,5.0,,,,,1.0,9.0,,1.0,,5.0,1.0,,,,,,,,2.0,,,2.0,,,2.0,,,,164988
,,2.0,3.0,2.0,,,7.0,,,,2.0,1.0,,,6.0,30.0,,2.0,,,2.0,,9.0,9.0,7.0,,8.0,,2.0,1.0,1.0,,2.0,3.0,,,,1.0,,,20.0,,2.0,,,2.0,1.0,,,1.0,1.0,1.0,,1.0,,4.0,42.0,,3.0,3.0,2.0,,,,,,,,,,,,11.0,,1.0,2.0,,,1.0,309657
,,,3.0,6.0,,11.0,13.0,,,,1.0,,,1.0,16.0,26.0,,19.0,,,,,7.0,,,,2.0,,8.0,,,,,,,,,,,6.0,3.0,,2.0,,,1.0,,6.0,,,15.0,9.0,,,,,11.0,,,4.0,1.0,,,,,,,,,70.0,,,21.0,,,2.0,,,,195599
